,0
perpendicular chute,垂直溜槽
vertical angle,垂直角
vertical chamber,垂直室
vertical cooling chamber,立式冷卻室
vertical cooling zone,垂直冷卻區
vertical garden,垂直花園
vertical heating chamber,立式加熱室
vertical stand,立式支架
vertical tower,垂直塔
vertical wall,垂直牆
vertical zone,垂直區
waste container,廢物容器
coin,硬幣
tray,托盤
comb,梳子
comb model trichotillomania,梳子模型拔毛癖
comb razor,梳子剃須刀
comb system,梳子系統
comb therapy,梳子療法
main frame,主機架
microfabricated actuator,微加工致動器
microresonator,微諧振器
perpendicular comb,垂直梳
silicon carbide microelectromechanical device,碳化矽微機電器件
stationary elements,固定元件
upright comb,直梳
vertical comb,垂直梳
vertical comb drive,垂直梳狀驅動
vertical comb drives,垂直梳狀驅動器
vertical comb teeth,垂直梳齒
vertical combing,垂直梳理
vertical combs,垂直梳子
vertical injection moulding machine,立式註塑機
vertical louvers,垂直百葉窗
vertically aligned comb,垂直對齊的梳子
vertically comb,垂直梳
vertically combing,垂直梳理
vertically combs,垂直梳
act fast,快速行動
act quick,迅速行動
act slow,行動緩慢
component of a machine,機器的組成部分
conductive connector,導電連接器
controlling a mechanism,控制機制
implantable port,植入式端口
linear resonant actuators,線性諧振執行器
movable actuator,可移動致動器
responsible for moving,負責搬家
semiconductor connector,半導體連接器
semiconductor member,半導體構件
vibration motors,振動馬達
vibration sound,振動聲
vibrational spectroscopy,振動光譜
vibratory bowl,振動碗
vibratory conjunction,振動連接
vibratory joining part,振動接合部分
vibratory lever,振動桿
vibratory link,振動連桿
fastening,緊固
fastening anchor,緊固錨
fastening device,緊固裝置
tamping,搗固
acoustic drive,聲學驅動
actuator aspect,執行器方面
actuators,執行器
driving actuator,驅動執行器
electromechanical converting device,機電轉換裝置
linear drive apparatus,直線驅動裝置
linear drive device,直線驅動裝置
linear driving apparatus,直線驅動裝置
linear driving device,直線驅動裝置
magnetic drive apparatus,磁力驅動裝置
magnetic drive device,磁力驅動裝置
magnetic driving apparatus,磁力驅動裝置
magnetic driving device,磁力驅動裝置
piezo electric motor,壓電馬達
piezo translator,壓電轉換器
piezoelectric actuator,壓電致動器
piezoelectric actuators,壓電致動器
valve actuator,閥門執行器
vibrating actuator,振動執行器
vibrating driver,振動驅動器
vibrating linear actuator,振動線性致動器
vibrating member,振動構件
vibrating sound,振動聲
vibrating table,振動台
vibrating tuning fork,振動音叉
vibration actuator,振動執行器
vibration actuators,振動執行器
vibration amplifier,振動放大器
vibration displacement actuator,振動位移執行器
vibration displacement actuators,振動位移執行器
vibration generating actuators,產生振動的執行器
vibration generator,振動發生器
vibration type actuator,振動型執行器
vibration wave actuator,振動波致動器
vibratory actuators,振動致動器
vibratory motion,振動運動
vibratory roller,振動壓路機
piezoelectric diaphragm,壓電隔膜
piezoelectric transducer,壓電換能器
animation signals,動畫信號
audio light,音頻燈
crt tube,crt管
display light,顯示燈
display luminous flux,顯示光通量
image light,影像燈
image video,圖片視頻
light beam,光束
light bill,光票
light fixture,燈具
light image,光像
light video,輕視頻
light year,光年
multimedia signal,多媒體信號
pictures,圖片
polar screen,極屏
projection image,投影圖像
projection light,投影燈
projector light,投影燈
video image,視頻圖像
video projecting device,視頻投影設備
videos,視頻
videos light,視頻燈
active picture lines,活動圖片線
audio lines,音頻線
columns,列
display cells,顯示單元
display electrodes,顯示電極
display line,顯示線
display lines,顯示線
line segment,線段
lines background,線條背景
oled device,舊設備
output circuits,輸出電路
output units,輸出單元
pictorial radiation,圖像輻射
picture lines,圖片線條
pixels,像素
respective signal line,各自的信號線
respective signal lines,各自的信號線
respective video line,各自的視頻線
respective video lines,各自的視頻線
scanning electrodes,掃描電極
semiconductor circuits,半導體電路
semiconductor units,半導體單元
source data,源數據
source images,源圖像
sport field,運動場
television frame,電視架
video field,視頻場
video images,視頻圖像
video line,視頻線
video portions,視頻部分
video signal line,視頻信號線
video signal lines,視頻信號線
active video,活動視頻
active video lines,活動視頻線路
analog video signal,模擬視頻信號
data sections,數據部分
fields,字段
fields sections,字段部分
line of control,控制線
line video,線視頻
lines of video,視頻行
poetry lines,詩行
received signals,接收信號
resection line guide,切除線引導
signal transmission line,信號傳輸線
signature signals,簽名信號
song lines,歌曲台詞
television lines,電視線路
video call,視頻電話
video line selector,視頻線路選擇器
video lines extracting,視頻線提取
word lines,字線
arbitrary voltages,任意電壓
conventional characteristics,常規特徵
current pattern,當前模式
differential potentials,差分電位
home sets,家居套裝
patterns,模式
pulsating voltages,脈動電壓
row waveforms,行波形
set voltage patterns,設置電壓模式
system testing,系統測試
time varying voltages,時變電壓
various pattern,各種圖案
various voltage pattern,各種電壓模式
various voltage patterns,各種電壓模式
voltage of patterns,模式電壓
voltage paradigm,電壓範式
voltage pattern,電壓模式
voltage values,電壓值
voltages,電壓
voltages pattern,電壓模式
voltages patterns,電壓模式
waveform voltages,波形電壓
amplitude,振幅
amplitudes,振幅
average values,平均值
constituent values,構成價值
correlation values,相關值
current curves,電流曲線
current values,當前值
currents,電流
discharge curves,放電曲線
discharge values,放電值
electric potential difference,電位差
electric storage,蓄電
electric tension value,電壓值
irms values,公司價值觀
labeled diagram,標記圖
lipid value,血脂值
performance values,性能值
physical map,實物圖
resource evaluation,資源評估
rms value,有效值
sinusoidal waveform,正弦波形
sugar level,糖度
time values,時間價值
volt,伏特
voltage drop values,電壓降值
voltmeter,電壓表
vrms value,有效值
waveforms,波形
aerosol extraction,氣溶膠萃取
aesthetic value,審美價值
cylindrically shaped printing forms,圓柱形印刷形式
effective voltage values,有效電壓值
electric potential values,電位值
eye voltage lashes,眼壓睫毛
laser pulses,激光脈衝
magnitudes,震級
micro array fluid dispensing apparatus,微陣列流體分配裝置
negative of values,負值
negative of voltages,負電壓
negative voltage values,負電壓值
negative voltage voltages,負電壓
peak voltage value,峰值電壓值
photolithographic,光刻
positive of supplies,供應積極
positive of voltages,正電壓
positive voltage supplies,正電壓電源
positive voltage voltages,正電壓
potential accuracy,潛在準確度
potential levels,潛在水平
potential potentials,潛在的潛力
potential values,潛在價值
potentials,潛力
print marks,打印標記
property values,屬性值
rms voltage value,有效值電壓值
social values,社會價值觀
suitable of supplies,適合的用品
suitable of values,適合的價值觀
suitable of voltages,適合的電壓
suitable values,合適的值
suitable voltage supplies,合適的電壓供應
suitable voltage values,合適的電壓值
suitable voltage voltages,合適的電壓電壓
suitable voltages,合適的電壓
value of biodiversity,生物多樣性的價值
voltage levels,電壓等級
voltage magnitude,電壓幅度
voltage pulses,電壓脈衝
voltage system,電壓系統
applied voltages,施加電壓
current voltages,當前電壓
load voltage value,負載電壓值
load voltage values,負載電壓值
output voltage value,輸出電壓值
