,0
fibers,纖維
machine,機器
paradigm shift,模式轉變
primary adjusting,初步調整
primary belt shifting,初級皮帶換檔
primary shifting,初級換檔
rope shifting,繩索移位
shift dress,直筒連衣裙
shifting,換檔
shifting cultivation,輪作
strap shifting,皮帶移位
belt shifter,皮帶移位器
conveyor belt,輸送帶
electron shift,電子位移
gear shifting,換檔
mobile device,移動設備
sewing machines,縫紉機
shift,轉移
washing machines,洗衣機
gear,齒輪
belt shift,皮帶移位
respective belt shift,相應的皮帶移位
respective belt shifting,相應的皮帶變速
respective shifting,各自換檔
amide formed from the vitamin,由維生素形成的酰胺
amino acid l lysine,氨基酸 l 賴氨酸
bioavailability,生物利用度
biocytin hydrazide,生物胞素酰肼
biocytin staining,生物胞素染色
biodegradable,可生物降解
biodiversity,生物多樣性
biology,生物學
biomolecule,生物分子
biosphere,生物圈
biotin,生物素
chemical,化學
histological stain,組織學染色
intracellular labeling,細胞內標記
labeled,貼上標籤
labelled,貼上標籤
vitamin biotin,維生素生物素
2s 6 5 3as4s6ar 2 oxo 133a466a hexahydrothieno34 dimidazol 4 ylpentanoylamino 2 azaniumylhexanoate,2s 6 5 3as4s6ar 2 oxo 133a466a hexahydrothieno34 dimidazol 4 ylpentanoylamino 2 azaniumylhexanoate
amino acid,氨基酸
atp,atp
atp binding,atp綁定
avidin,抗生物素蛋白
avidin binding,抗生物素蛋白結合
avidin luminescence,親和素發光
biography,傳
biotin l lysine conjugate,生物素賴氨酸偶聯物
biotin metabolite,生物素代謝物
biotinidase,生物素酶
biotinidase deficiency,生物素酶缺乏症
biotinyl l lysine,生物素賴氨酸
blood stain,血跡
clothing stain,衣服污漬
lysine biotin adduct,賴氨酸生物素加合物
microchips,微芯片
stain less steel,不銹鋼
stained clothes,染色的衣服
vitamin,維他命
artificial,人造的
automobile rim hammer,汽車輪輞錘
biomimetic,仿生
biomimetic compounds,仿生化合物
biomimetic design sustainable,仿生設計可持續
biomimetic prosthetics,仿生假肢
biomimetic robotic device,仿生機器人裝置
biomimetic technology in skincare,護膚品中的仿生技術
biomimetics architecture,仿生架構
biomimicry,仿生學
bionic,仿生
cleaning device,清潔裝置
desired joint,所需的關節
desired muscle,想要的肌肉
desk robot,桌面機器人
emulation of the models,模型仿真
emulation of the systems,系統仿真
examination process,考試流程
handle body,手柄體
joint,聯合的
motorized hammer,電動錘
moveable jaw,活動顎
percussive rock drill striker,衝擊式鑿岩機前鋒
polar compounds,極性化合物
prosthetic,假肢
respective joint,各自的關節
respective muscle,各自的肌肉
spanner,扳手
artificial mechanisms,人工機制
bio inspired,生物啟發
bioengineered,生物工程
biological mechanisms,生物學機制
biological substances mimicry,生物物質擬態
biomimetic conditions,仿生條件
biomimetic drug delivery,仿生藥物輸送
biomimetic synthesis,仿生合成
bionics,仿生學
functional,功能性的
hybrid,雜交種
machine store,機器商店
machines mimicking biology,模仿生物學的機器
mimicry artist,模仿藝術家
natural environment,自然環境
natural process mimicry,自然過程模擬
promoting,促進
repurposing,再利用
selective,可選擇的
self treatment,自我治療
synthetic systems,合成系統
anti fuse elements,反熔絲元件
block address,塊地址
block control,塊控制
block control signal,塊控制信號
block in heart valve,心臟瓣膜阻塞
block select signal,塊選擇信號
block selection,塊選擇
block selection circuit,塊選擇電路
block selection indication,塊選擇指示
block selection signal,塊選擇信號
block selection system,塊選擇系統
block selection waves,塊選擇波
block signal,阻塞信號
block system of hybrid seed production,雜交制種塊系統
control address,控制地址
control line,控制線
control signal,控制信號
control terminal,控制終端
crown grinding embossing machine,冠磨壓花機
logic integrated circuit,邏輯集成電路
matrix inkjet printer,矩陣式噴墨打印機
member selection,成員選擇
memory block selection,內存塊選擇
object identification marking method,物體識別標記方法
obstruct selection signal,阻礙選擇信號
obstruct signals,阻礙信號
output of the capacitor,電容器的輸出
output of the signal,信號的輸出
railway signal,鐵路信號
road block,路障
scanning control signal,掃描控制信號
scanning line,掃描線
scanning selection signal,掃描選擇信號
scanning signal,掃描信號
selection block,選擇塊
selection sort algorithm,選擇排序算法
signal of the capacitor,電容信號
signal of the signal,信號的信號
three dimensional printing,三維打印
active pixel sensor,有源像素傳感器
anti blooming drain,防開花排水管
anti blooming structure,防暈結構
anti blooming transistor,抗光暈晶體管
blooming,綻放
blooming barrier region,開花屏障區
blooming drain region,盛開的排水區
blooming flower,盛開的花
blooming flowers,盛開的花朵
blooming high dopped region,綻放高摻雜區
blooming season,開花季節
blooming structure,開花結構
blooming taxonomy,盛開的分類
blooming tea,盛開的茶
blooming transistor,綻放晶體管
cmos imaging device,CMOS成像設備
gate valve,閘閥
gate vector,門矢量
image sensor array,圖像傳感器陣列
readout circuits,讀出電路
sensor cell,傳感器單元
source drain extensions,源漏擴展
type barrier layer,型阻隔層
undepleted region,未耗盡區
anti blooming gates,防開花門
blood drains,血液流失
blooming barriers,盛開的障礙
blooming high doped region,綻放高摻雜區
blooming pink flowers,盛開的粉紅色花朵
charge coupled device multiplexer,電荷耦合器件多路復用器
digital blooming drains,數字盛開的排水溝
directing excess charge,引導超額收費
lateral blooming drains,橫向開花排水溝
preventing blooming,防止開花
waste water drains,廢水排放
black board,黑板
board cover,板蓋
board id of the board,董事會的董事會 ID
board identity,董事會身份
board number,板號
board sheet,板片
id,ID
identical board id,相同的董事會 ID
image,圖片
indicate,表明
inspection target board,檢查目標板
main thickness image,主要厚度圖像
notice,注意
panel edge,面板邊緣
panel id,面板編號
panel number,面板編號
registered id,註冊身份證
skate board,滑板
sub thickness image,亞厚度圖像
thickness image,厚度圖像
thickness superimposed image,厚度疊加圖像
time series graph,時間序列圖
unidentified material handling,不明材料處理
unidentified objects,不明物體
unknown parameters,未知參數
user id,用戶身份
address,地址
board,木板
blackboard,黑板
board component,板件
board games,棋盤遊戲
board identification,板識別
board image,董事會形象
board information,董事會信息
board serial number,板序號
chip ids,芯片編號
college id,大學身份證
component image,組件圖像
dart board,飛鏢盤
data file,數據文件
electronic boards,電子板
following id,以下編號
following information,以下信息
id card,身份證
id of board,董事會編號
identification data,識別數據
identification information,識別信息
identifier,標識符
keyboard,鍵盤
module identification data,模塊識別數據
pcb id,電路板編號
pcb identifier,pcb標識符
peripheral device identifier,外圍設備標識符
product data,產品數據
product identification information,產品識別信息
product information,產品信息
production identification information,生產標識信息
production information,生產資料
sequence code,序列碼
sequencing code,序列碼
serial number,序列號
assembly,部件
board construction,板結構
board fabrication,電路板製造
chipboard manufacture,刨花板製造
circuits,電路
construction,建造
crosspiece,橫檔
custom fabrication companies,定制製造公司
fabricated dna,捏造的DNA
flat piece,平片
furniture,家具
genetic construction,基因構建
manufacture board,製造板
manufacture circuit board,製造電路板
manufacture printed circuit board,製造印刷電路板
manufacture wiring board,製作線路板
mounting constructions,安裝結構
panel,控制板
panel fabrication,面板製造
pcb manufacture,電路板製造
production,生產
semi finished,半成品
wall mounts,壁掛式
wallboard,牆板
wallboard manufacture,牆板製造
actuator,執行器
actuator cylinder,執行器氣缸
air pressure tool,氣壓工具
air temperature,氣溫
boom,繁榮
boom a cylinder,使氣缸動起來
boom a hydraulic,動臂液壓
boom a hydraulic cylinder,動臂液壓缸
boom actuator,動臂執行器
boom bottom cylinder,動臂底部油缸
boom bottom unit,動臂底部單元
boom cylinder,動臂油缸
boom cylinder excavator,動臂油缸挖掘機
boom cylinder valve,動臂油缸閥
boom cylinders,動臂油缸
boom driving cylinder,動臂驅動油缸
boom driving unit,動臂驅動單元
boom hydraulic,動臂液壓
boom hydraulic circuit,動臂液壓迴路
boom hydraulic cylinders,動臂液壓缸
boom hydraulic unit,動臂液壓裝置
boom hydraulic valve,動臂液壓閥
boom hydraulically cylinder,動臂液壓缸
boom hydraulically cylinders,動臂液壓缸
boomerang,迴旋鏢
boomit apk,繁榮 apk
bucket driving cylinder,鏟斗驅動油缸
bucket driving unit,鏟斗驅動裝置
bucket hydraulic cylinder,鏟斗液壓缸
bucket hydraulic cylinders,鏟斗液壓缸
bucket hydraulic unit,鏟斗液壓裝置
bucket hydraulically cylinder,鏟斗液壓缸
bucket hydraulically cylinders,鏟斗液壓缸
cylinder,圓柱
cylinder barrel,缸筒
dipper cylinder,鏟斗缸
earth moving equipment,土方設備
excavator,挖掘機
gas cylinder,氣瓶
hydraulic,液壓
hydraulic actuator,液壓執行器
hydraulic bed,液壓床
hydraulic boom,液壓臂架
hydraulic boom cylinder,液壓動臂油缸
hydraulic bottom cylinder,液壓底缸
hydraulic bottom unit,液壓底部單元
hydraulic crane boom,液壓起重機臂
hydraulic cylinder,液壓缸
hydraulic cylinder valve,液壓缸閥
hydraulic cylinders,液壓缸
hydraulic jack,液壓千斤頂
hydraulic piston,液壓活塞
hydraulic ram,液壓油缸
hydraulic unit,液壓裝置
hydraulic valve,液壓閥
mechanical actuator,機械執行器
non hydraulic cylinder,非液壓缸
tool maker,工具製造商
arms race,軍備競賽
baking cake,烤蛋糕
brake,制動
brake accessory,剎車配件
brake arm,剎車臂
brake component,制動組件
brake levers,剎車桿
brake member,制動件
brake members,制動構件
brake pads,剎車片
brake part,剎車部分
brake plates,剎車片
brakes,剎車
brakes arm,剎車臂
brakes arms,剎車臂
break even point,盈虧平衡點
curved arms,彎曲的手臂
hand brake,手剎
human arm,人的手臂
lever control,槓桿控制
levers,槓桿
mechanical component,機械部件
mechanical part,機械部分
mechanical spare,機械備件
pawls,棘爪
pedal levers,踏板桿
pedal plates,腳踏板
pedals,踏板
pull brake,拉閘
pull force,拉力
tension cables,張力電纜
upper arm bone,上臂骨
arm pain relief,手臂疼痛緩解
arm wrestling,手臂摔跤
arms workout,手臂鍛煉
ball joint,球頭
brake arms pivotally,制動臂可樞轉
brake caliper,制動鉗
brake caliper arms,制動鉗臂
brake disc,剎車盤
brake element,制動元件
brake lever,制動桿
brake pivotally,樞軸制動
brake system,剎車系統
brake van,從剎車
braking arm,制動臂
cable,電纜
caliper,卡尺
caliper mounting arms,卡鉗安裝臂
caliper wheel,卡鉗輪
chicken arms,雞臂
childs pram,兒童嬰兒車
infantile multipurpose seat,嬰兒多功能座椅
lower brake arm,下制動臂
open arms,張開雙臂
shank line shaft,柄線軸
spaced arms,間隔臂
spaced arms pivotally,以樞軸方式隔開的手臂
spaced brake arms,間隔制動臂
spaced brake pivotally,可轉動地間隔制動器
toe joint axle,腳趾關節軸
tool cart and dolly apparatus,工具車和小車裝置
wheel,車輪
wheel caliper,輪卡鉗
wheel disc,輪盤
arms means,武器意味著
arms members,武器成員
brake shoes,剎車蹄
friction arms,摩擦臂
friction shoes,摩擦鞋
members,會員
members means,成員的意思
brake piston,制動活塞
brake piston back,制動活塞回
braking arms,制動臂
clutch arms,離合器臂
drive arms,驅動臂
drive piston,驅動活塞
actuating rod,驅動桿
breach of trust,背信棄義
breech action,臀位動作
breech exercise,臀位運動
breech locking mechanism,後膛鎖定機構
breech mechanism,後膛機構
breech position,臀位
breech process,臀位過程
breeching mechanism,後膛機構
cartridge,墨盒
cartridge assembly,墨盒組件
cartridge mechanism,墨盒機制
coding mechanism,編碼機制
