,0
side legs,側腿
side surfaces,側面
support legs,支撐腿
swivel platform,旋轉平台
electricity generation,發電
geothermal power,地熱發電
global electricity power generation,全球發電
hydroelectric power,水力發電
natural sources,自然資源
non renewable energy,不可再生能源
power by renewable energy sources,可再生能源發電
power of an engine,發動機的功率
power punch,強力沖床
power resources,電力資源
pumping power,泵送功率
renewable energy,可再生能源
renewable oils,可再生油
renewable power source,可再生能源
renewable resources,可再生資源
solar power,太陽能
super powers,超能力
wind power,風力
energy,活力
syngas,合成氣
natural energy,自然能源
photovoltaic,光伏
photovoltaic generation,光伏發電
photovoltaic power,光伏發電
renewable,可再生
renewable energy power,可再生能源電力
wind generation,風力發電
power generating,發電
common power,共同權力
renewable energy source,可再生能源
renewable generated power,可再生能源
renewable generated source,可再生能源
energy sources,能源
grid electricity,電網電力
non renewable power,不可再生能源
power function,冪函數
power producers,電力生產商
power production facilities,電力生產設施
power set,電源組
power shaft,動力軸
power steering car,動力轉向車
power train,動力總成
sustainable energy,可持續能源
unlimited energy,無限能量
wind energy,風能
application request routing,應用請求路由
array buffer,數組緩衝區
automatic repeat request buffer,自動重複請求緩衝區
buffer length,緩衝區長度
buffer system,緩衝系統
descriptor buffer,描述符緩衝區
enqueue,排隊
fifo,先進先出
fuel mass flow evaluation,燃料質量流量評估
memory buffer,內存緩衝區
memory request buffer,內存請求緩衝區
memory request module,內存請求模塊
pipeline agent,管道代理
pipeline buffer,流水線緩衝區
pipeline memory,流水線內存
pipelined memory,流水線內存
pipelined memory buffer,流水線內存緩衝區
pipelined request buffer,流水線請求緩衝區
pipelined request memory,流水線請求內存
request,要求
request buffer,請求緩衝區
request buffer address,請求緩衝區地址
request buffers,請求緩衝區
request fifo,請求先進先出
request letter head,請求信頭
request memory,請求內存
request memory buffer,請求內存緩衝區
request module,請求模塊
request of communication service,通信服務請求
request parameter buffer,請求參數緩衝區
request queue,請求隊列
requests buffer,請求緩衝區
requests buffers,請求緩衝區
response buffer,響應緩衝區
access request,訪問請求
buffer image,緩衝圖像
buffer media,緩衝介質
cache buffer,緩存緩衝區
cache table,緩存表
data queue,數據隊列
data request buffer,數據請求緩衝區
database in order,數據庫有序
database order,數據庫順序
deny request,拒絕請求
ingress buffer,入口緩衝區
network data buffer,網絡數據緩衝區
network request buffer,網絡請求緩衝區
outgoing buffer,傳出緩衝區
read request queue,讀請求隊列
receive request,接收請求
repeat request buffer,重複請求緩衝區
request buffer memory,請求緩衝內存
request buffer pool,請求緩衝池
request buffer queue,請求緩衝隊列
request database,請求數據庫
request for leave,請假
request in list,列表中的請求
request in table,表中的請求
request remote authorization,請求遠程授權
request storage list,請求存儲列表
request storage table,請求存儲表
request table,請求表
storage database,存儲數據庫
storage database order,存儲數據庫順序
storage in order,有序存儲
translation request buffer,翻譯請求緩衝區
resilient metal strips,彈性金屬條
alloy article,合金製品
elastically deformed metal,彈性變形金屬
metal article,金屬製品
metal elasticity,金屬彈性
metal plasticity,金屬可塑性
metal reactivity,金屬反應性
repellent metal,驅蟲金屬
resilient flooring,彈性地板
resilient grid,彈性網格
resilient propagation,彈性傳播
resilient vinyl flooring,彈性乙烯基地板
resistant metal,耐金屬
steel article,鋼製品
strong metal,強金屬
toughness of metal,金屬韌性
unsusceptible metal,不敏感金屬
resilient sheet metal,彈性金屬板
elastic material,彈性材料
resilient material,彈性材料
resilient metal strip,彈性金屬條
resilient steel,彈性鋼
blinds reading,百葉窗閱讀
blinds sticks,百葉窗棒
double window with air conditioning gap,帶空調間隙的雙窗
flexible metal,柔性金屬
glazing panels,玻璃板
heat insulating door,隔熱門
inflexible metal,剛性金屬
liquid metal printed circuit board,液態金屬印刷電路板
liquid metal shunt,液態金屬分流器
medical metal needle,醫用金屬針
pliable metal,柔韌的金屬
resilient form,彈性形式
resilient metal,彈性金屬
roof sheets,屋頂板
sheet breaker,碎紙機
shop shutters,商店百葉窗
window blinds,百葉窗
bifurcated clip,分叉夾
clip,夾子
clip art,剪貼畫
clip converter,剪輯轉換器
holding material,保持材料
include resilient clip,包括彈性夾
material to attach,附上材料
needle,針
resilient clip,彈性夾
resilient coil spring,彈性螺旋彈簧
resilient dataset,彈性數據集
resilient guitar chords,彈性吉他和弦
resilient leaf spring,彈性板簧
resilient leap clip,彈性跳躍夾
resilient people,有韌性的人
resilient person,有韌性的人
resilient spring clip needle guard,彈性彈簧夾針護罩
resilient spring clipped,彈性彈簧夾
resilient spring fastener,彈性彈簧緊固件
resilient spring member,彈性彈簧件
resilient spring members,彈性彈簧構件
retainer spanning,保持架跨越
spring clip,彈簧夾
spring clip safety,彈簧夾安全
clip convertor,剪輯轉換器
clipboard,剪貼板
flexible retaining member,彈性固定件
resilient retaining clip,彈性固定夾
rigid stud,剛性螺柱
sheet metal retainer,鈑金保持器
spring steel clip,彈簧鋼夾
additional emitter,附加發射器
base camp,大本營
base emitter,基極發射極
base respective emitter,基極相應的發射極
bipolar transistor,雙極晶體管
corresponding emitter,對應的發射器
corresponding respective source,對應的相應來源
corresponding source,對應來源
emitter collector,發射極集電極
emitter supply,發射器電源
land base,陸基
multicollector transistor,多集電極晶體管
n p n transistor,n p n 晶體管
p n p type transistor,p n p型晶體管
phototransistor,光電晶體管
respective base,各自的基地
respective collector,各自的收集器
respective source,各自來源
respective team,各自的團隊
respective vendors,各自的供應商
second phototransistors,第二個光電晶體管
separate emitter,單獨的發射器
split collector,分裂收集器
supply charge carrier,供應電荷載體
water emitters,水發射器
bolt retainer,螺栓固定器
bolt retaining sleeve,螺栓固定套
curved tubes,彎管
dental retainers,牙齒保持器
deposition head,沉積頭
fastener,緊固件
fastener system,緊固件系統
feed rollers,進料輥
guide tube,導管
lightning bolts,閃電
ortho retainer,正位保持器
plate shaped material,板狀材料
push on fasteners,推緊固件
retainer,保持器
retainer bolt,固定螺栓
retainer bolt assembly,固定螺栓總成
retainer for midline diastema,中線間隙保持器
retainer for teeth,牙齒保持器
retainer invoice,保留發票
retainers bolts,固定螺栓
retaining bolt,固定螺栓
retaining bolts,固定螺栓
screws,螺絲
segmented reflectors,分段反射器
insert retaining member,插入保持件
insert retaining,插入保持
shaped insert,異形刀片
circular retaining insert,圓形固定插件
clipper,快船
insert query,插入查詢
maintain injection,維持注射
nut,堅果
primary retaining member,主要保持構件
retainer insert,保持器嵌件
retainer insert slot,保持器插入槽
retainer slot,固定槽
retainer trough,保持槽
retaining information,保留信息
retaining insert slot,固定插槽
retaining inserts,固定插件
retaining slot,固定槽
retaining wall,擋土牆
retention insert,保留插件
snug fitting relation,貼合關係
texture wood,紋理木材
threaded member,螺紋構件
threaded plate,螺紋板
wall stone,牆石
wedged shaped,楔形
attachment shoulder,附件肩
circular retaining member,圓形保持件
holding insert,保持插入
holding insertion,保持插入
insert collar,插入項圈
plastic holding insert,塑料固定插件
plastic retaining insert,塑料固定插件
respective holding insert,各自的保持插件
respective retaining,各自保留
respective retaining insert,相應的固定插件
retainer inserts,保持器嵌件
retaining insertion,保持插入
snap post,快照帖子
snug fitting,緊貼合身
stud anchor,螺柱錨
central retinal artery,視網膜中央動脈
create visual perception,創造視覺感知
eye,眼睛
eye tissue,眼組織
eyeball tissue,眼球組織
eyes as a organ,眼睛作為器官
eyes detect light,眼睛感知光
human body,人體
innermost layer of the eye,眼睛的最內層
lenses to form an image,鏡頭形成圖像
retention,保留
reticuloendothelial system,網狀內皮系統
retina,視網膜
retina tissue,視網膜組織
retinal,視網膜
retinal cone tissue,視網膜錐體組織
retinal eye,視網膜眼
retinal eye tissue,視網膜眼組織
retinal rod tissue,視網膜桿組織
retinopathy,視網膜病變
retirement,退休
scar tissue,疤痕組織
tissue of eyes,眼睛組織
tissue paper,衛生紙
transport tissue,運輸組織
visual system,視覺系統
blurred vision,模糊的視野
