,0
generating,生成
hydrogen generation,制氫
image capturing sensor,圖像捕捉傳感器
image correction,圖像校正
image generating,圖像生成
image generation,圖像生成
image process,圖像處理
image processing,圖像處理
image search,圖片搜索
image signal generating,圖像信號生成
image signal generation system,圖像信號產生系統
image signal generator,圖像信號發生器
image signal producing,圖像信號產生
image signal reproducing apparatus,圖像信號再現裝置
picture channel,圖片頻道
reverse image,反向圖像
rg matrix processing,rg矩陣處理
signal generating,信號產生
signal generation,信號產生
signal generator,信號發生器
signal processing,信號處理
siren signal,警笛信號
three dimensional image signals,三維圖像信號
video signal generator,視頻信號發生器
whistle signal,哨聲信號
axial bone,軸向骨
axis bank,軸岸
detector,探測器
electronic imager,電子成像儀
icici bank,icici銀行
image axis,圖像軸
image capture device,圖像採集設備
image size,圖片尺寸
imager lens axis,成像器鏡頭軸
imager lens path,成像器鏡頭路徑
imager optical axis,成像儀光軸
imager optical path,成像器光路
imaginary axis,虛軸
imaginary line,虛線
imaginary ray axis,假想光線軸
imaginary ray line,假想射線
imaginary straight axis,假想直軸
imaginary straight line,假想直線
imaging center,影像中心
imaging center axis,成像中心軸
imaging centerline,成像中心線
imaging direction,成像方向
imaging path,成像路徑
imaging plane,成像平面
optical lens axis,光學透鏡軸
optical lens path,光學鏡頭路徑
optical path,光路
orthogonal axis,正交軸
orthogonal line,正交線
plane on horizontal axis,水平軸上的平面
ray axis,射線軸
ray line,射線線
rotational axis,旋轉軸
straight axis,直軸
straight line,直線
transparent image,透明圖片
yes bank,是的銀行
horizontal,水平的
image axis plane,像軸平面
image plane,像平面
optical axis plane,光軸平面
optical plane,光學平面
vertical,垂直的
apparatus method,儀器方法
axial imaging,軸向成像
axis direction,軸方向
axis lens path,軸鏡頭路徑
axis net,軸網
axis of direction,方向軸
axis of earth,地軸
axis optical path,軸光路
camera axis,相機軸
central member,中心成員
certainity value,確定性值
degree of certainity,確定程度
earth axis tilt,地軸傾斜
fan beam axis,扇形光束軸
flexible axis,柔性軸
fluoroscopy method,透視法
image of axis,軸的圖像
imaging axis direction,成像軸方向
imaging of axis,軸成像
microscope system,顯微鏡系統
multi axis imaging,多軸成像
non imaging axis,非成像軸
observation axis,觀察軸
observation direction,觀察方向
optic axis,光軸
optic path,光路
optical axis direction,光軸方向
optical direction,光學方向
optical of axis,光軸
optical of direction,方向光學
photographic apparatus,攝影器材
source system,源系統
threshold certainity,閾值確定性
transverse planar image,橫向平面圖像
viewing axis,視軸
1h imidazo,1h咪唑
aromatic heterocycle,芳香雜環
c3n2h4,c3n2h4
chemical compounds,化合物
chemical derivatives,化學衍生物
chimeric antigen receptor,嵌合抗原受體
condensation reaction,縮合反應
diazole,二唑
gaba receptor agonists,gaba受體激動劑
heterocyclic compound drugs,雜環化合物藥物
il 6 receptor,6 接收器
imidazole,咪唑
imidazopyridine,咪唑並吡啶
immunoglobulin,免疫球蛋白
isomeric chemical compounds,異構化合物
methyl 3h imidazo,甲基 3h 咪唑
molecular formula,分子式
novel,小說
novel display device,新型顯示裝置
novel imidazo,新型咪唑
zolpidem structure,唑吡坦結構式
disorder,紊亂
fused bicyclic 56 heterocycles,稠合雙環 56 個雜環
imidazo12 apyridines,咪唑12吖啶
tetrahydro 1h imidazo,四氫1h咪唑
4h imidazo,4h咪唑
benzo,苯並
acetabular implant,髖臼植入物
adjustable implant,可調節植入物
bone augmentation,骨增量
couple to implant,夫婦植入
deliver a drug,送藥
delivered under the skin,皮下輸送
diabolo pellet,空竹丸
drug composition,藥物成分
implant teeth,種植牙
implantable pellets,可植入顆粒
implanted hormone pellets,植入激素顆粒
intradermal implant pellets,皮內植入藥丸
pellet grill,顆粒烤架
pellet gun,彈丸槍
pellet implantation,顆粒植入
pellets,顆粒
slug pellet,蛞蝓丸
subcutaneous implant,皮下植入物
subcutaneous implant pellets,皮下植入顆粒
subcutaneous pellet,皮下顆粒
surgery or injection,手術或註射
device with plurality,具有多個設備
farm tool,農具
farming tool,農具
implement law,執行法律
implement plurality,實現多個
implement regulations,執行法規
implement rules,執行規則
implementation of multiple,實現多個
implemented last year,去年實施
implying plurality,暗示複數
instrument with plurality,具有復數的樂器
methods with plurality forms,具有多種形式的方法
perform with plurality,執行多個
perform with plurality tools,使用多種工具執行
plough tool,犁具
plurality embodiments,多個實施例
plurality of the population,人口的多數
plurality system,多元系統
plurality ways of implementation,多種實現方式
tool with plurality,具有多個的工具
utensil with plurality,具複數的器皿
contact lense,隱形眼鏡
contain magnetic switch,包含磁性開關
frequency switching,頻率切換
include actuated switch,包括驅動開關
include connecting switch,包括連接開關
include contact area,包括接觸面積
include contact information,包括聯繫信息
include contact point,包括聯絡點
include electrical contact,包括電接觸
include images,包括圖像
include onoff switch,包括開關
include operable switch,包括可操作的開關
include switch device,包括開關設備
include touch switch,包括觸摸開關
includes food,包括食物
magnetic switch,磁性開關
manual application,手動應用
mechanical nail,機械釘
micro switch,微動開關
on off device,打開關閉設備
safety switch,安全開關
semiconductor switch,半導體開關
touch points,接觸點
touch screen,觸摸屏
change in position,位置變化
displacement current,位移電流
displacement of sigma electrons,σ電子的位移
displacement of water,水的置換
exclude displacement,排除位移
fixed position,固定位置
include displacement,包括位移
include displacement sensor,包括位移傳感器
include ethane,包括乙烷
include movement,包括運動
includes displacement,包括位移
including displacement,包括位移
inclusive of displacement,包括流離失所
paper machine,造紙機
partial displacement of a bone from its joint,骨骼從其關節部分移位
partial displacement of a joint,關節部分位移
sheet metal blanks,鈑金毛坯
tool clamping,刀具夾緊
adding retaining features,添加保留功能
chemistry element,化學元素
complementary surfaces,互補曲面
cooperating means,合作方式
cooperating surfaces,合作表面
elementary mathematics,初等數學
form complementary surfaces,形成互補的表面
form cooperating surfaces,形成合作表面
holding apparatus,保持裝置
include affixing elements,包括附加元素
include component,包括組件
include elements,包括元素
include fixing elements,包括固定元件
include fruits,包括水果
include locker,包括儲物櫃
include means,包括手段
include movable part,包括可移動部分
include multiple elements,包含多個元素
include multiple retaining,包括多重保留
include multiple retaining elements,包括多個保持元件
include part,包括部分
include preserving elements,包括保留元素
include retainers,包括保持器
include retaining features,包括保留功能
include retention elements,包括保留元素
include several elements,包括幾個元素
include several features,包括幾個功能
include surfaces,包括表面
include teeth,包括牙齒
include two elements,包括兩個元素
include two retaining,包括兩個保留
include two retaining elements,包括兩個固定元件
multiple elements,多個元素
multiple retaining,多重保留
multiple retaining elements,多個保持元件
reactive elements,反應元件
retain employees,留住員工
retaining,保留
retaining elements,保持元件
retaining elements are included,包括保持元件
retaining features,保留特徵
retention elements,保留元素
retention rate,保留率
securing devices,固定裝置
several elements,幾個元素
several features,幾個特點
ductility,延展性
hardening,硬化
increase durability,增加耐用性
increase rigidity,增加剛性
increase stiffness,增加剛度
increase surface hardness,增加表面硬度
increases elastic stiffness,增加彈性剛度
increases resistance to wear,增加耐磨性
increases tensile strength,增加抗拉強度
increases toughness,增加韌性
mental tension,精神緊張
muscle strength,肌肉力量
rubber elastic,橡膠彈性
strain,拉緊
water resistance,耐水性
bottom wall strength,底壁強度
decrease hardness,降低硬度
ductibility,延展性
enhance area,增強區
enhance deformation,增強變形
enhance flexibility,增強靈活性
enhance mechanical properties,提高機械性能
hardness adjustment tool,硬度調整工具
hardness improving process,硬度改進工藝
increase amplitude,增加幅度
increase tensile strength,增加抗拉強度
increase the rigidity,增加剛性
increase the strength,增加強度
increase toughness,增加韌性
increase voltage,增加電壓
increasing hardness level,提高硬度水平
incremented hardness,增加硬度
iron rod,鐵棒
mechanical connector,機械連接器
prevent deformation,防止變形
prevent flexibility,防止靈活性
properties maker,屬性製造商
reinforce,加強
reinforce a strength,加強力量
reinforce the rigidity,加強剛性
reinforce the strength,加強實力
reinforcement,加強
reinforcing member,加強件
rod cells,桿狀細胞
stiffness enhancement,剛度增強
camp location,營地地點
geographical data,地理數據
index location,索引位置
location icon,位置圖標
location index,位置索引
measurement of location,位置測量
air conditioning room,空調房
air conditioning space,空調空間
air manner,空中方式
air room,空氣室
allowing indoor,允許室內
allowing indoor return,允許室內返回
allowing indoor room,允許室內空間
allowing return,允許返回
allowing room,允許房間
exhaust system,排氣系統
indoor air conditioning,室內空調
indoor decorations,室內裝飾品
indoor game,室內游戲
indoor games,室內游戲
indoor plants,室內植物
indoor studio,室內工作室
open manner,開放的方式
outdoor,戶外的
outdoor room,室外房間
play room,遊戲室
room,房間
room decor,房間裝飾
room lights,房間燈
ventilated room,通風的房間
ventilating indoor air,通風室內空氣
cash inflow,現金流入
dynamic channel,動態通道
flow conduit,導流管
