,0
canonical pathways,規範途徑
chamber central axis,腔室中心軸
circle arc,圓弧
circle of arc,圓弧
circle of revolution,革命圈
circle revolution,圈圈革命
circular arc,圓弧
circular circle,圓形
circular line,圓形線
circular path,圓形路徑
closed circular path,閉環路徑
cone snail,錐形蝸牛
conical,錐
conical line,錐形線
conical path,錐形路徑
conical shunt,錐形分流器
conical track,錐形軌道
cylindrical path,圓柱路徑
epicycloidal path,外擺線路徑
impact absorber,衝擊吸收器
line,線
locus,軌跡
mirror,鏡子
orbital,軌道
path,小路
path finder,路徑查找器
path of cyclone,旋風路徑
t shaped hub,t形輪轂
vehicles interior,車輛內部
air plane,飛機
arc shaped path,弧形路徑
arched trajectory,拱形軌跡
arcuate trajectory,弧形軌跡
axis nexus,軸心
circular arcuate path,圓弧路徑
circular manner,循環方式
concave,凹
concentric path,同心路徑
cone,錐體
conical locus path,圓錐軌跡路徑
conical pendulum,圓錐擺
conical spiral,錐形螺旋
displaced axis,位移軸
horizontal manner,水平方式
horizontal plane,水平面
magnetic force,磁力
magnetic manner,磁性方式
pathway,途徑
pendulum,擺
pendulum plane,鐘擺
plane,飛機
plane lift,飛機升降機
rotating frame,旋轉框架
vertical manner,垂直方式
vertical plane,垂直平面
attach to common conductor,連接到公共導體
bluetooth connect,藍牙連接
combine to common conductor,結合到公共導體
common cold symptoms,普通感冒症狀
common conductor,公共導體
common conductor is connected,公共導體已連接
common conductor system,共導體系統
common outer conductor,公共外導體
common pain syndromes,常見的疼痛綜合徵
common rail,共軌
conductor license,指揮執照
connect at common node,在公共節點連接
connect to common conductor,連接到公共導體
connect to common substrate,連接到公共基板
connect upper portal,連接上層傳送門
connected to conductor,連接到導體
connecting electrical conductors,連接電導體
couple to common conductor,耦合到公共導體
crane movements,起重機運動
electrical connections,電氣連接
high lead block,高鉛塊
lifting torque,起升力矩
self adjusting load responsive brake,自調節負載響應制動器
soaking pit crane,浸泡坑起重機
common return conductor,公共迴路導體
connect in common,共同連接
connect to common circuit,連接到公共電路
analog number board,模擬數字板
analog source driver,模擬源驅動器
car driver,汽車司機
circuit board,電路板
common cable,普通電纜
common factor,公約數
common verb,普通動詞
common wire,普通電線
conductive path,導電路徑
conductor strip,導體帶
connect to additional conductor,連接到額外的導體
connect to common lead,連接到公共引線
connective tissue,結締組織
couple to common ground wire,耦合到公共地線
ground signal,接地信號
interconnect to common conductor,與公共導體互連
non insulated wire,非絕緣電線
signal output conductor,信號輸出導體
auxiliary electrode,輔助電極
cement structure,水泥結構
connect dots,連接點
connect structure,連接結構
connect to electrical conductor,連接到電導體
connect to vehicle structure,連接到車輛結構
connect to wall structure,連接到牆壁結構
connect with structure,與結構連接
electrode assembly,電極組件
grid electrode structure,柵電極結構
terminals,終端
associate with conduits,與管道相關聯
communicate with conduits,與管道溝通
connect by conduits,通過導管連接
connect conduits,連接導管
provide with conduits,提供導管
attach with conduits,用導管連接
conduit fittings,導管配件
conduit hub,導管樞紐
conduit system,導管系統
conduit wiring,導管接線
connect fluid conduits,連接流體導管
connect with pipes,用管道連接
connect with tubes,用管子連接
connecting channels,連接渠道
connecting with tubes,用管子連接
conveying through pipes,通過管道輸送
coupling system,耦合系統
data connect,數據連接
electrical conduit,電氣導管
ileal conduit,迴腸導管
join the conduits,加入管道
join with conduits,加入管道
power connect,電源連接
skin barrier,皮膚屏障
stoma,氣孔
connect through conduits,通過導管連接
connect television internal home,連接電視內部家庭
connect with conduits,與導管連接
connection game,連接遊戲
connection towards conduits,連接到導管
connection towards duct,連接到管道
cross connect bus,交叉連接總線
data mining,數據挖掘
hoses,軟管
independent secondary indicator,獨立二級指標
passageways,通道
primary pipelines,主要管道
rapid connect communication bus,快速連接通訊總線
single supply conduit,單供給導管
spindle forge piece,主軸鍛件
support with data,數據支持
vapor valve actuation,蒸汽閥驅動
attached means,附加手段
bluetooth connected,藍牙連接
connect means,連接方式
connected graph,連通圖
connected hydraulic further,進一步連接液壓
connected hydraulic means,連接的液壓裝置
connected means,連接方式
connected mechanism,連接機制
connected member,關聯成員
connected power means,連接電源裝置
connected speech recognition,連接語音識別
connecting means,連接裝置
connecting mechanism,連接機構
connecting system,連接系統
coupling means,耦合裝置
coupling unit,耦合單元
disengage means,脫離手段
driven means,驅動手段
driven member,從動成員
epicyclic gearing,行星齒輪
gearing,傳動裝置
hydraulic means,液壓裝置
internal ring gear,內齒圈
joining means,加入方式
light guiding bar,導光條
linked means,鏈接手段
means of transportation,交通工具
power means,權力手段
removed means,移除手段
welding stick,焊條
connected devices,連接的設備
connected in series,串聯連接
connected things,連接的東西
connected to nodes,連接到節點
connected transistors,連接晶體管
connected without internet,無需互聯網即可連接
connecting electronic devices,連接電子設備
connecting portion,連接部分
connection means,連接方式
connection portion,連接部分
connector,連接器
coupled means,耦合方式
coupled transistors,耦合晶體管
current circuit elements,電流電路元件
current circuit means,電流電路裝置
current means,目前的手段
current means elements,當前手段元素
device driver,設備驅動
disconnected means,斷開的手段
disconnector base,隔離器底座
disconnector pole,隔離極
distribution box,配電箱
element chart,元素圖
grounding switch,接地開關
joined means,連接方式
linked together device,連在一起的設備
means connected,表示已連接
means connecting,意味著連接
means of livelihood,謀生手段
pin,別針
portion break,部分休息
rectifying elements,整流元件
rectifying means,整流裝置
switching elements,開關元件
switching means,切換裝置
terminal connected,終端連接
transformer,變壓器
transistors,晶體管
voltage circuit elements,電壓電路元件
voltage circuit means,電壓電路裝置
voltage means,電壓手段
voltage means elements,電壓裝置元素
circuit matrices,電路矩陣
circuit means,電路裝置
circuit paths,電路路徑
matrices,矩陣
matrix paths,矩陣路徑
paths,路徑
points,積分
possible components,可能的組件
switches,開關
transmission components,傳動部件
valves,閥門
auxiliary windings,輔助繞組
connecting bus,接駁巴士
connecting jumpers,連接跳線
connecting modules,連接模塊
connecting rod,連桿
connection jumpers,連接跳線
connection modules,連接模塊
connection points,連接點
current,當前的
disconnecting lines,斷開線路
electric connecting lines,電氣連接線
electric supply,電源
electrical connection cables,電氣連接電纜
electronic signal lines,電子信號線
for supply,供應
inductors,電感器
inline engine,內聯引擎
jumpers,跳線
line art,線條藝術
links,鏈接
parallel connection lines,平行連接線
road lines,道路線
vehicle connector,車輛連接器
voltage,電壓
windings,繞組
bar line,條形線
bar lines,條形線
connecting line,連接線
connection line,連接線
connection lines,連接線
lines,線條
plurality connecting lines,多條連接線
plurality of lines,多行
actuating leads,驅動導線
connecting roads,連接道路
connecting rods,連接桿
connecting words,連接詞
connection of lines,線路連接
connections lines,連接線
connective paths,連接路徑
electrical cables,電纜
electrical wires,電線
electrodes,電極
fluid lines,流體管線
intersection,路口
leads,線索
line graph,線形圖
merging lines,合併線
operating leads,經營線索
operating lines,運營線
piping,管道
plumbing,水暖
wire connection,電線連接
computer game,電腦遊戲
connection bandwidth,連接帶寬
connection internet speed,連接互聯網速度
connection pace,連接速度
connection pipe,連接管
connection rate,連接率
data speeds,數據速度
different connection speeds,不同的連接速度
end users,終端用戶
internet connection speed,互聯網連接速度
joystick game,操縱桿遊戲
megabits per second,兆比特每秒
minimum limit,最低限額
mobile connection,移動連接
online speed measurement,在線測速
speed of sound,聲音的速度
test data,測試數據
tv connection,電視連接
video game,電子遊戲
water connection,水連接
water supply connection,供水連接
acids,酸
aqueous oxalic,草酸水溶液
aqueous oxalic acid,草酸水溶液
aqueous oxalic acid solution,草酸水溶液
bases,基地
composed of cooh2,由 cooh2 組成
comprises carboxylic acids,包含羧酸
consist of c2h2o4,由 c2h2o4 組成
consist of ethane 12 dioic acid,由乙烷12二酸組成
consist of ethanedioic acid,由乙二酸組成
consist of oxalic,由草酸組成
consist of subgroups,由子群組成
consists of cells,由細胞組成
consists of students,由學生組成
dicarboxylic acid,二羧酸
ethanedioate,乙二酸
mechanical erosion,機械侵蝕
organic acid,有機酸
oxalate,草酸鹽
oxalic acid,草酸
oxalic acid aqueous solution,草酸水溶液
oxen,牛
