,0
hand picked items,手工挑選的物品
image pick up element,圖像拾取元素
pick,挑選
pick by element,按元素挑選
pick multiple elements,選擇多個元素
pick up element,拾取元素
pick up vehicle,取車
picking element,拾取元素
pickle recipe,泡菜食譜
pluck element,採摘元素
prickling sensation,刺痛感
pull element,拉動元件
reap element,收穫元素
removing flowers,去除花朵
selecting objects,選擇對象
sorting unit,分揀單元
tool element,工具元素
acoustic telemetry system,聲學遙測系統
candidate selection,候選人選擇
compound selection,化合物選擇
independently pick wireless terminals,自主挑選無線終端
iron selection,鐵的選擇
material loader machine,上料機
mining device,採礦設備
pick component,選擇組件
pick element,選擇元素
pick parts,挑選零件
picking system,揀貨系統
pillar part of a tunnel,隧道的支柱部分
projection,投影
robotics,機器人技術
select cloths,選擇衣服
select element,選擇元素
single trip casing hanger,單行程套管懸掛器
valve controlled by a surface fluid,由地表流體控制的閥門
wireless image pick,無線圖像拾取
wireless power pick device,無線取電裝置
pictorial,畫報
pictorial images,圖畫圖像
pictorial information,圖片信息
picture image,圖片 圖片
character or figure,人物或人物
composite picture,合成圖片
computer graphic image,計算機圖形圖像
data flow block,數據流塊
digital image,數字圖像
geographic,地理
geographic image,地理圖像
graphic,形象的
graphic pattern,圖形模式
graphical image,圖形圖像
graphical pattern,圖形模式
hardcopy media,硬拷貝媒體
illustrated image,圖解圖像
image drawing machine,繪圖機
image of childhood,童年的形象
image search engine,圖片搜索引擎
image size reducer,圖像尺寸縮小器
location image,位置圖像
logo,標識
non pictorial image,非圖片圖像
painter,畫家
persons image,人物形象
pictorial essay,畫報
pictorial illustration,圖解
political image,政治形象
real world coordinates,現實世界坐標
relationship graph,關係圖
remote,偏僻的
schematic diagram,原理圖，示意圖
simplified pictorial illustration,簡化圖解
stored image,存儲圖像
symbol,象徵
carbon copy,複寫
desktop icon,桌面圖標
electronic image,電子圖像
graphic designer,平面設計師
illustration image,插圖圖像
illustration vectors,插圖 矢量圖
image compressor,圖像壓縮器
moving objects,移動物體
natural disaster,自然災害
natural scene,自然場景
pictographic representation,象形文字
pictorial representation,圖形表示
plain image,普通圖像
printed photographs,打印的照片
theory representation,理論表徵
unembellished image,未修飾的圖像
visual image,視覺形象
annealing copper,退火銅
collection,收藏
electron pair,電子對
free cut,自由裁減
free standing object,獨立的物體
gathering,蒐集
layered chain,分層鏈
layered clays,層狀粘土
layered compounds,層狀化合物
layered structure,分層結構
pillar,抓住
pillared materials,支柱材料
pillaring layered silicates,柱狀層狀矽酸鹽
pillaring micas,支柱鏡片
pillaring operation,支柱作業
pillaring solution,支柱解決方案
silicate framework,矽酸鹽骨架
vertical support,垂直支撐
clay matrix,粘土基質
clay toy,粘土玩具
data structure,數據結構
furnishing,家具
iron pillar,鐵柱
layer compounds,層狀化合物
metal pillar,金屬柱
pillar design,支柱設計
pillar painting,柱子畫
pillared clay,柱狀粘土
pillared interlayered clay,柱狀夾層粘土
pillaring agent,支柱劑
stackable form,可堆疊形式
structure name,結構名稱
turbulence,湍流
volatile organic compounds,揮發性有機化合物
box in which pipes kept,存放管道的盒子
cigar pipe box,雪茄煙斗盒
cigarette pipe box,煙斗盒
connecting pipe,連接管
e cigarette pipe box,e煙管盒
f box protein,f盒蛋白
flute pipe,長笛管
hose pipe box,軟管管箱
pipe boxing,管拳
set top box,機頂盒
smoking of cigar,抽雪茄
smoking of cigarette,吸煙
smoking of e cigarette,抽電子煙
smoking pipe,煙斗
tank pipe,罐管
virtual data pipe,虛擬數據管道
wooden box,木盒子
box means,盒子是什麼意思
pipe box means,管箱是什麼意思
bogy,妖怪
bong ring,奉環
box plot,箱形圖
cast,投擲
flow thorough,流透
hose pipe covering,軟管管套
pencil box,鉛筆盒
pipe bundle,管束
pipe case,管殼
pipe casket,管匣
pipe container,管道容器
pipe fitting,管道配件
pipeline box,管道箱
round,圓形的
safety pipe box,安全管箱
steel casting,鑄鋼件
treasure box,寶物盒
tube box,管箱
crowded place,擁擠的地方
group communication,團體交流
location to set,要設置的位置
locationless node,無位置節點
lonely place,寂寞的地方
map display,地圖顯示
map grids,地圖網格
market place,市場
place for setting power,設置電源的地方
place of interest,景點
place set,地方集
place to set out,出發的地方
place to set up,設置的地方
point of operation,操作點
set alarm,設置鬧鐘
set in place,就位
set of instructional signals,一組教學信號
set place,設置地點
setting in place,設置到位
setting place,設置地點
voltage setting location,電壓設定位置
aromatic planar,芳香平面
asymmetric inner core,不對稱內核
axial gear further,軸向齒輪進一步
axial gear members,軸向齒輪構件
axial gear sets,軸向齒輪組
axial gears,軸向齒輪
axial intermeshing gears,軸向嚙合齒輪
axial intermeshing members,軸向嚙合構件
axial members,軸向構件
axial planetary further,軸向行星進一步
axial planetary sets,軸向行星組
axial sets,軸向組
co planar gear sets,共平面齒輪組
conjugated planar molecule,共軛平面分子
coplanar set,共面集
differential gear sets,差速齒輪組
dimensional member,維度成員
flat gear set,扁平齒輪組
gear sets,齒輪組
longitudinal space,縱向空間
molecule planar,分子平面
non planar gear set,非平面齒輪組
planar gear,平面齒輪
planar gear further,平面齒輪進一步
planar gear members,平面齒輪構件
planar gear sets,平面齒輪組
planar gears,平面齒輪
planar graph,平面圖
planar intermeshing gear sets,平面嚙合齒輪組
planar intermeshing gears,平面嚙合齒輪
planar intermeshing members,平面嚙合構件
planar members,平面構件
planar molecule,平面分子
planar sensor,平面傳感器
planar sets,平面集
plane gear set,平面齒輪組
planetary gear sets,行星齒輪組
replaceable target assembly,可更換的目標組件
welding machine,焊接機
adapter nozzle,適配器噴嘴
nozzle container,噴嘴容器
bias ply tire,斜交輪胎
cutting pliers,剪鉗
fiber reinforced plastic pipe,纖維增強塑料管
layers of tire,輪胎層
plies of tire,輪胎層
ply,層
ply bed,鋪床
ply bed folding,折疊床
ply blood,鋪血
ply carcass,層胴體
ply construction,層結構
ply cord,膠合線
ply generally,一般地舖
ply tire,輪胎
ply tyre,輪胎
plymouth,普利茅斯
plywood,膠合板
pneumatic tire,充氣輪胎
radial ply tire,子午線輪胎
seal rings,密封圈
sound absorbing structural element,吸音結構元件
tire,胎
tire ply rating,輪胎簾布層等級
tyre,胎
tyre plies,輪胎簾布層
flame retardant plywood,阻燃膠合板
impact absorbing car bumper strip,衝擊吸收汽車保險槓條
ply tires,輪胎
plywood house,膠合板房子
plywood model,膠合板模型
pneumatic,氣動
safety installation for motor vehicle,機動車輛安全裝置
single wheel suspension,單輪懸掛
tire assembly,輪胎總成
cycle,循環
lapping cycle,研磨週期
programmable,可編程的
programmable cycle,可編程循環
stroke,中風
air logic,空氣邏輯
air logic control,空氣邏輯控制
bamboo protective agent,竹保護劑
bio logic seeds,生物種子
hydraulic logic,液壓邏輯
logic pulser,邏輯脈衝發生器
logic pure theory,邏輯純理論
logic system,邏輯系統
moth proofing method,防蛀方法
pneumatic bones,充氣骨頭
pneumatic logic,氣動邏輯
pneumatic logical relays,氣動邏輯繼電器
pneumatic multiplexer,氣動多路復用器
pneumatic tyres,充氣輪胎
pneumatic valves,氣動閥
release valve,釋放閥
electrical logic,電氣邏輯
pneumatic control,氣動控制
pointer,指針
automatic actuator,自動執行器
binary logic,二進制邏輯
boolean logic,布爾邏輯
fuzzy logic,模糊邏輯
heat pump,熱泵
house gate,家門
logic gate,邏輯門
logic lab,邏輯實驗室
mechanical control system,機械控制系統
minimizes liquid pulsation,最大限度地減少液體脈動
pneumatic control circuits,氣動控制迴路
pneumatic control devices,氣動控制裝置
pneumatic controllers,氣動控制器
pneumatic hardware,氣動硬件
pneumatic theory,氣動理論
produce mechanical motion,產生機械運動
time delays,時間延遲
grips,握把
metal fibre,金屬纖維
minster,牧師
poll,輪詢
poll arrangements,投票安排
poll booth,投票站
poll maker,民意調查者
poll survey,民意調查
poll systems,投票系統
poll tax,人頭稅
polling signal,輪詢信號
polls,民意調查
pooling device,匯集裝置
steel bit,鋼鑽頭
straightening rolled sections,矯直軋製部分
strap lifting roller,吊帶提升輥
toothed transmission gear ring manufacturing method,有齒傳動齒圈製造方法
bits,位
checks,支票
electronic polling,電子投票
group polling,小組投票
monitors,監視器
optical response measuring device,光響應測量裝置
poll requests,投票請求
poll table,投票表
poll vote,投票
polling devices,輪詢設備
polling field,投票場
polls timing,民意調查時間
processor polls,處理器輪詢
quick response code,快速響應代碼
security response action,安全響應行動
table time,餐桌時間
conduct polls,進行民意調查
station polls,車站民意調查
glycolic,乙醇酸
glycolic acid,乙醇酸
homopolymer,均聚物
starch,澱粉
aliphatic polyester,脂肪族聚酯
biodegradable polymer,可生物降解聚合物
condensation,縮合
copolymers acid,共聚物酸
gluten,麩質
glycolic acid polymer,乙醇酸聚合物
glycolic copolymers,乙二醇共聚物
glycolide,乙交酯
glycolide polymerisation,乙交酯聚合
hydroxyacetic acid polymerisation,羥基乙酸聚合
policy,政策
poly bag,塑料袋
polyglycolide,聚乙交酯
polygon,多邊形
polymorphism,多態性
polyoxy1 oxo 12 ethanediyl,聚氧 1 氧代 12 乙二基
ester polymer,酯聚合物
glycerol,甘油
inorganic salt,無機鹽
multinational,跨國
oligomer,低聚物
oligomeric derivative,低聚衍生物
oligomeric ester,低聚酯
polish,拋光
poly caprolactone,聚己內酯
polychain,多鏈
polyesters,聚酯
polyethylene glycol adipate,聚乙二醇己二酸酯
polyethylene glycol succinate,聚乙二醇琥珀酸酯
polylactic acid,聚乳酸
polymeric derivative,聚合衍生物
polymeric salt,聚合鹽
