,0
adjacent lateral surface,相鄰側面
adjacent lateral surface area,相鄰側面面積
adjacent sides,相鄰邊
adjacent to mall,毗鄰商場
adjacent to office,毗鄰辦公室
adjacent to side,鄰邊
adjacent to station,靠近車站
area of the base,基地面積
arranged laterally,橫向排列
corresponding inwardly,內心對應
height,高度
inwardly,向內
lateral communication,橫向交流
lateral object,橫向物體
lateral speech,橫向語音
laterally,橫向
laterally adjacent,橫向相鄰
laterally on side,側邊
laterally positioned,橫向定位
longitudinally of laterally,縱向或橫向
longitudinally spaced laterally,縱向橫向間隔
opposite sides,對面
radius,半徑
respective inwardly,各自內心
respective outwardly,分別向外
spaced lateral sides,隔開的側面
spaced laterally,橫向間隔
upwardly,向上
abutting laterally,橫向鄰接
adjacent,鄰近的
adjacent buildings,相鄰建築物
adjacent channel interference,鄰道干擾
adjacent communications,相鄰通訊
adjacent laterally,橫向相鄰
adjacent nerves,相鄰神經
adjacent sideways,相鄰的側身
adjacent system,相鄰系統
adjoining laterally,橫向相鄰
awl tip portion,錐尖部分
closely,密切
contiguous laterally,橫向連續
cup units,杯子單位
immediately,立即地
insulated metal wire,絕緣金屬線
lateral,側
laterally restrained beam,橫向約束梁
separated laterally,橫向分離
successive circumferentially,沿圓周連續
successive closely,接連不斷
successively,依次
threading tool,穿線工具
welding coated stamped sections,焊接塗層沖壓部分
adjust bike speed,調整自行車速度
adjust flow,調整流量
adjust in bus,在公交車上調整
adjust space in home,調整家中空間
adjustment cost,調整成本
alter gas flow,改變氣流
alter the gas flow rate,改變氣體流速
block gas flow,阻止氣流
controlled gas flow,受控氣流
external,外部的
flower,花
gas,氣體
gas supply,供氣
moderate the gas flow rate,調節氣體流速
modify gas flow,修改氣流
modify the gas flow rate,修改氣體流速
pressure,壓力
pressurized supply,加壓供應
psychology,心理學
regulate gas flow,調節氣體流量
regulate the gas flow rate,調節氣體流量
supply gas,供氣
supply pressure,供給壓力
supplying gas,供氣
supplying pressure,供給壓力
supplying processing gas,供應處理氣體
supplying processing substrate,供應加工基板
supplying the gas,供氣
supplying the substrate,供應基板
transfer,轉移
transferring processing gas,轉移處理氣體
transferring processing substrate,傳送處理基板
transferring the gas,轉移氣體
transferring the substrate,轉移基板
water pressure,水壓力
adjust fan,調整風扇
adjust gas flow rate,調整氣體流量
adjustable table,可調表
adjusting fluid flow,調節流體流量
altering gas flow,改變氣流
calibrating adjustment,校準調整
changing gas flow,改變氣體流量
control graph,控製圖
control instruments,控制儀表
control valve,控制閥
controlling gas flow,控制氣流
flow chart,流程圖
flow meter,流量計
flowing gas,流動的氣體
gas flow,氣流
gas pressure adjustment,氣壓調節
gas regulator,氣體調節器
measuring unit,測量單元
regulating unit,調節單元
regulator,調節器
adjustable,可調節的
adjustable multi,可調多
adjustable multiple,可調倍數
adjustable multiple angles,多角度可調
adjustable multiple blades,可調節多個刀片
adjustable screen brightness,屏幕亮度可調
adjustable shunt regulator,可調並聯穩壓器
adjustable wifi router,可調wifi路由器
adjusted multiple,調整倍數
aim adjustable multiple,目標可調倍數
composite material workpiece,複合材料工件
electronic conductor plates,電子導體板
fixed multiple blades,固定多個刀片
flexible multiple,彈性倍數
grip,緊握
improved,改善
improved boring,改進的無聊
improved cutting,改進的切割
interchangeable,可互換
multiple adjustable,多重可調
multiple adjustment,多重調整
multiple alterable,多變
multiple cancer,多發性癌症
multiple disease of the brain spinal cord,腦脊髓多發性疾病
multiple fixed,多個固定
multiple lanes,多車道
multiple modifiable,多重可修改
sliding panel,滑動面板
various adjustments,各種調整
adaptable multiple,適應性多
adjustable eye patch,可調節眼罩
changeable multiple,可變倍數
fixed multiple,固定倍數
hand machine tool,手動工具機
impact mechanism device,衝擊機構裝置
multiple personality disorder,多重人格障礙
multiple sclerosis,多發性硬化症
adding cool effects,添加很酷的效果
aesthetic objects,審美對象
aesthetic values,審美價值
aesthetically pleasing,美觀
animation software,動畫軟件
artificial sources of aesthetic,審美的人工來源
beautiful design,漂亮的設計
beautiful effect,漂亮的效果
beautiful effects,美麗的效果
beauty,美麗
branch of philosophy,哲學分支
colorful effect,多彩效果
colorful effects,多彩的效果
colorful flash,七彩閃光
culture and nature,文化與自然
effective communication,有效溝通
effects of air pollution,空氣污染的影響
effects of smoking,吸煙的影響
effects of soil pollution,土壤污染的影響
effects of water pollution,水污染的影響
esthetics effects,美學效果
interesting effects,有趣的效果
interesting flash,有趣的閃光
ornamental,裝飾
reflection on art,對藝術的反思
side effects,副作用
sound mixing,混音
video effects,視頻效果
visual effects,視覺效果
aesthetic effect,審美效果
anesthesia course,麻醉課程
butterfly effect,蝴蝶效應
color mixing,混色
cosmetic effect,美容效果
cosmetic effects,美容效果
dyeability,染色性
effective rainfall,有效降雨
effects,效果
fabric,織物
fabric aesthetic effect,織物美學效果
fiber brightness,纖維亮度
fiber size,纖維尺寸
film like effects,電影般的效果
force effect,力效應
good appearance,良好的外觀
greenhouse effect,溫室效應
high quality,高質量
image filtering effects,圖像過濾效果
manufacture,生產
mass effect,質量效應
results,結果
textile,紡織品
video editing tools,視頻編輯工具
agitate by means,用手段攪動
agitated depression,激動的抑鬱症
agitating means,攪動手段
agitating technology,攪拌技術
apparatus,儀器
bipolar disorder,躁鬱症
blending means,混合裝置
churning means,攪動意味著
means end analysis,意味著結束分析
mixing means,混合裝置
mixing rod,攪拌棒
motion,運動
movement disorder,運動障礙
muscle shivering,肌肉顫抖
parkinson,帕金森
rotating,旋轉
shaking,搖晃
shaking means,搖晃的意思
stirring means,攪拌裝置
suspend particles,懸浮粒子
vibration means,振動裝置
agitate means,攪動的意思
agitated person,激動的人
agitation device,攪拌裝置
blend means,混合手段
blending system,混合系統
blood collection means,採血裝置
blood pressure means,血壓是什麼意思
brick products,磚製品
coloring paste,色漿
fuel pumping means,燃油泵送裝置
gas purification filter,氣體淨化過濾器
hexagonal brick forming device,六角磚成型裝置
nervous agitation,神經激動
reading means,閱讀手段
stir means,攪拌裝置
thin film solar cell,薄膜太陽能電池
vibrator,振動器
air breathing fish,呼吸空氣的魚
air chamber,氣室
air discharge path,排氣路徑
air discharge side,排氣側
air flow,空氣流動
air flow conduit,氣流導管
air flow line,空氣流線
air flow lines,空氣流線
air flow pipe,氣流管
air line,空氣線
air outlet line,出風口線
air passage,空氣通道
air passage line,空氣通道線
air pollution,空氣污染
air side,空氣側
air spring,空氣彈簧
air supply conduit,供氣管道
air supply line,供氣管路
air supply lines,供氣管線
air supply path,供氣路徑
air supply side,供氣側
blood flow through the heart,血液流過心臟
boat stabilizer,船用穩定器
flow,流動
flow line,流線
flow lines,流線
flow supply line,流量供應線
flowchart,流程圖
fluid flow line,流體流線
gas discharge path,氣體放電路徑
gas discharge side,排氣側
gas flow line,氣體流線
gas passage,氣體通道
gas side,氣側
gas spring,氣泉水
gas supply path,供氣路徑
gas supply side,供氣側
lifeboat,救生艇
line spectrum,線譜
numerical lifting line,數值提升線
passage line system,通道系統
pneumatic flow line,氣動流線
shallow draft floating vessel,淺吃水浮船
supply unit,供應單元
three controllable hydrofoil displacement boat,三可控水翼排水艇
water absorbent resin,吸水性樹脂
air current flow,氣流
air falls in the lungs,空氣進入肺部
air flow component,氣流分量
air flow into line card,空氣流入線卡
air flow pathline,氣流路徑
air india,印度水
air thrissur,氣刺
air ticket,飛機票
airstream line,氣流線
blower,鼓風機
circulating flow,循環流量
circulating velocity,循環速度
flow of the fluid,流體的流動
flow system,流動系統
flow velocity,流速
hydrostatic piston,靜壓活塞
hypercube line graph structure,超立方體線圖結構
line graph of the road network,路網折線圖
main flow,主流
main velocity,主速度
non orbiting scroll mounting,非軌道渦旋安裝
slewing upper body,旋轉上半身
velocity of circulating flow,循環流速
velocity of the flow,流速
velocity of the fluid,流體速度
ventilation,通風
water flow line,水流線
air aperture,氣孔
air flow type,氣流類型
air hole,氣孔
air moves into the lungs,空氣進入肺部
air opening,空氣開口
air openings,空氣開口
air pressure of the lungs,肺氣壓
air vent housing,通風口外殼
air vent opening,通風口
air vent openings,通風口
air venting opening,通風口
air venting openings,通風口
air vents,通風口
bottom,底部
chamber,室
conventional air blower,傳統鼓風機
dynamic relationships,動態關係
flow diagram,流程圖
gaps,差距
gas vent opening,排氣口
gas vent openings,排氣口
gas venting opening,排氣口
gas venting openings,排氣口
heart opening,敞開心扉
locking wheel,鎖輪
openings,開口
outlet,出口
