,0
prohibit separation,禁止分離
protecting from separation,防止分離
removal means,去除手段
separation column,分離柱
separation guide,分離指南
separation of people,人的分離
stop accidental separation,停止意外分離
stop separation,停止分離
batch,批
batch processing,批量處理
batches,批次
completed batch,完成批次
computer instructions,電腦指令
earlier batch,較早的批次
finished batch,成品批次
ingredient,成分
last batch,最後一批
mixing,混合
next batch,下一批
old batch,老批次
past batch,過去的批次
power batch,電源批
previous batch,上一批
previous class,上一課
previous row,上一行
prior batch,前一批
temperature,溫度
watch,手錶
captured by forces,被部隊俘虜
captured by hunters,被獵人捕獲
captured digital image,捕獲的數字圖像
captured image,捕獲的圖像
captured land,佔領的土地
color difference,色差
current image,當前圖像
field of view,視野
formerly captured image,以前捕獲的圖像
image translate,圖像翻譯
images previously captured,之前拍攝的圖像
mobile phone,手機
newly captured image,新拍攝的圖像
non captured image,未捕獲的圖像
pictures taken,拍攝的照片
pre stored image,預存圖像
previous image,上一張圖片
previous model,以前的型號
previous version,以前的版本
previously captured,先前捕獲
previously captured images,以前拍攝的圖像
previously captured picture,之前拍的照片
previously collected picture,以前收集的圖片
previously employed,以前受僱
previously reference image,以前的參考圖像
previously reference model,以前的參考模型
previously stored image,先前存儲的圖像
reference image,參考圖像
reference model,參考模型
send captured image,發送捕獲的圖像
sequentially captured images,順序拍攝的圖像
stored reference image,存儲的參考圖像
transmit captured image,傳輸捕獲的圖像
automatic picture,自動圖片
capture archival image,捕獲檔案圖像
capture card,採集卡
captured person,被俘的人
captured tiger,捕獲的老虎
data capture,數據抓取
digital photographing apparatus,數碼攝影設備
digital photographing camera,數碼相機
feedback image,反饋圖像
image captured previously,之前拍攝的圖像
mirror image,鏡像
older images,舊圖像
photographed camera,拍照的相機
photographed image,拍攝的圖像
photographing camera,攝影相機
photographing image,拍攝圖像
plurality of apparatus,多個設備
plurality of camera,多個攝像頭
preceding image,前一張圖片
previous captured picture,以前拍攝的照片
previous picture,上一張圖片
previous remotely captured image,以前遠程捕獲的圖像
previous year,上一年
previously boiled water,以前煮過的水
previously captured by image device,先前由圖像設備捕獲
static image,靜態圖像
title image,標題圖片
two dimensional image,二維圖像
video file,視頻文件
closed containers,封閉容器
deliver by pump,泵送
generate by pump,泵產生
guide rod,導桿
hand operated,手動
liquid servicing systems,液體服務系統
make by pump,用泵製造
produce by motor pump,電動泵生產
produce by pump,泵生產
produce in pump,泵內生產
produce nuclear energy,產生核能
produce pump,生產泵
produce pump beam,生產泵浦梁
produce radiation,產生輻射
produce waste energy,產生廢能
produced by pump,由泵產生
pump blood,泵血
pump programmer,泵程序員
pump system,泵系統
siphoning system,虹吸系統
sparkler nozzle,煙火噴嘴
supplied by pump,由泵供應
syringe pump,注射泵
biochemical products,生化產品
biotechnology,生物技術
electrolytic cell,電解槽
encode by dna,用dna編碼
encode by dna molecule,由DNA分子編碼
encode by dna sequence,dna序列編碼
human recombinant growth hormone,人重組生長激素
human recombinant hepatitis b vaccine,人重組乙型肝炎疫苗
make by rdna technology,由 rdna 技術製造
make money,掙錢
nucleophilic addition reaction,親核加成反應
nucleophilic elimination reaction,親核消除反應
prepare food,準備食物
prepare with hybrid dna tech,準備混合 DNA 技術
produce by dna technology,dna技術生產
produce by genetic recombination,通過基因重組產生
produce by molecular cloning of dna,通過dna的分子克隆產生
produce by technology,科技生產
produce dna,生產脫氧核糖核酸
produce offsprings,產生後代
rdna technology,rdna技術
recombinant communicator proteins,重組通訊蛋白
recombinant dna technology,重組DNA技術
transgenic animals,轉基因動物
use recombinant dna technology,使用重組DNA技術
aromatic compounds,芳香族化合物
beverages,飲料
biogas,沼氣
compound dehydration,複合脫水
compound purification,化合物純化
convert to liquid hydrocarbons,轉化為液態碳氫化合物
form carbon,形成碳
form carbon dioxide,形成二氧化碳
form co,形式公司
form co carbon,形成共碳
form co carbon dioxide,形成二氧化碳
form co dioxide,形成二氧化碳
form hydrocarbons,形成碳氫化合物
form methanol,形成甲醇
generate hydrocarbons,生成碳氫化合物
generate liquid hydrocarbons,生成液態烴
generate oily liquid,產生油狀液體
liquid asset,流動資產
liquid hydrocarbons,液態碳氫化合物
liquid hydrocarbons are the end products,液態碳氫化合物是最終產品
liquid hydrocarbons production,液態烴生產
liquid nitrogen,液氮
liquid state,液態
make liquid propane,製造液態丙烷
normally liquid hydrocarbons,正常液態碳氫化合物
oily skin,油性皮膚
prepare hexane,製備己烷
produce aromatic hydrocarbons,產生芳烴
produce benzene,生產苯
produce carbon,產生碳
produce carbon dioxide,產生二氧化碳
produce co,生產公司
produce co carbon,生產共碳
produce co carbon dioxide,產生二氧化碳
produce co dioxide,產生二氧化碳
produce from hydrocarbons,由碳氫化合物生產
produce hydrocarbons,生產碳氫化合物
produce liquid crystal panel,生產液晶面板
produce liquid fraction,產生液體餾分
produce liquid product,生產液體產品
produce liquid products,生產液體產品
produce methanol,生產甲醇
produce organic products,生產有機產品
recovery of chemical,化學品回收
form a aqueous effluent,形成水性流出物
form a aqueous stream,形成水流
form a effluent,形成流出物
form a stream,形成一個流
form a treated effluent,形成經處理的流出物
form a treated stream,形成處理過的流
form an aqueous effluent,形成水性流出物
form an aqueous stream,形成水流
form an effluent,形成流出物
form an stream,形成一個流
form an treated effluent,形成經處理的流出物
form an treated stream,形成處理過的流
form effluent,形成流出物
form water,形成水
hydrophobic nature,疏水性
liquid detergent,液體洗滌劑
liquid hand wash,液體洗手液
make liquid hydrocarbons,製造液態碳氫化合物
produce a aqueous effluent,產生水性流出物
produce a aqueous stream,產生水流
produce a effluent,產生流出物
produce a stream,產生一個流
produce a treated effluent,產生處理過的流出物
produce a treated stream,產生處理過的流
produce an aqueous effluent,產生水性流出物
produce an aqueous stream,產生水流
produce an effluent,產生流出物
produce an stream,產生一個流
produce an treated effluent,產生經處理的流出物
produce an treated stream,產生處理過的流
produce effluent,產生污水
produce liquid hydrides,生產液態氫化物
produce liquid hydrogen and carbon mixtures,生產液態氫和碳的混合物
produce liquid organic compound,生產液態有機化合物
produce water,生產水
apparatus for setting blind rivets,鉚釘固定裝置
banding machine,捆紮機
create thin layers,創建薄層
forming thin layers,形成薄層
generate thin layers,生成薄層
layer normalization,層歸一化
multi layers produced,生產多層
produce enzymes,產生酶
produce layers,產生層
produce pollen grains,生產花粉粒
produce thick layers,產生厚層
produce thin film,生產薄膜
produce thin film transistor,生產薄膜晶體管
produce thin films,生產薄膜
produce thin layers,產生薄層
producing layers,生產層
production of thin layers,薄層的生產
rust preventive coating,防銹塗層
thin layer chromatography,薄層色譜法
thin layers produced,產生的薄層
thin skin,皮膚薄
water thinnable basecoat,水稀釋底漆
agricultural produce,農產品
cake layers,蛋糕層
controllable functional layers,可控功能層
electronic device wafer,電子器件晶圓
generate less diameter membrane,產生較小直徑的膜
layer protocols,層協議
multilayer semiconductor wafer,多層半導體晶片
non produce thin layer,不產生薄層
overlay,覆蓋
semiconductor fabrication process,半導體製造工藝
semiconductor structures,半導體結構
sheet producer,片材生產商
thick constituent layers,厚的組成層
thick photoresist layers,厚的光刻膠層
thin coating maker,薄塗層製造商
thin line,細線
two layer,兩層
direct onto surface,直接上表面
lay onto surface,鋪在表面上
brain surface area,腦表面積
butt joint,對接
injection molding,注塑成型
ocular surface,眼表
project light onto surface,將光投射到表面
project onto exterior,投射到外部
project onto plane,投影到平面上
project onto surface,投射到表面
project over surface,表面投影
project theory of action,行動計劃理論
projecting on a surface,投射在表面上
projecting system,投影系統
projector headlamp,投影頭燈
propose onto surface,提出到表面上
release onto surface,釋放到表面
resin inlet tube,樹脂入口管
surface communication,表面溝通
surface irrigation,地表灌溉
thermoplastic resin molded article,熱塑性樹脂成型品
tire building machine,輪胎成型機
tool face,工具面
attach onto surface,附著在表面上
design,設計
display unit area,顯示單元面積
disposing,處置
disposing onto surface,表面處理
image light reflection area,影像光反射區
irridation,輻照
optical plate surface,光學板表面
plan onto surface,計劃到表面
project file submission,項目文件提交
project management,項目管理
projecting unit,投影單元
projection onto surface,投影到表面
projection structures,投影結構
release date,發布日期
surface book,面書
surface integral,曲面積分
surface protrusion,表面突出
alignment tool,對齊工具
annealing apparatus,退火裝置
annealing irradiation method,退火輻照法
annealing method,退火法
beam apparatus,光束儀
beam apparatus method,光束儀法
beam even,光束均勻
beam irradiation apparatus,光束照射裝置
beam irradiation method,光束照射法
beam method,光束法
elongated shaft,細長軸
glaucoma testing method,青光眼檢測方法
hydraulically operated clamping device,液壓夾緊裝置
irradiating apparatus,輻照裝置
irradiating method,輻照法
irradiation annealing method,輻照退火法
irradiation apparatus,輻照裝置
irradiation apparatus method,輻照裝置法
irradiation method,輻照法
method of projecting,投影法
milling head,銑頭
painting method,畫法
piston rings,活塞環
planting method,種植方法
projection approach,投影法
projection device,投影裝置
projection exposure method,投影曝光法
projection lens,投影鏡頭
projection matrix,投影矩陣
projection method,投影法
projection procedure,投影程序
projection process,投影過程
projection psychology,投射心理學
projection technique,投影技術
scanning beam,掃描光束
scanning method,掃描方式
switchable workpiece drum,可切換工件滾筒
accurate projection,準確的投影
device repair,設備維修
filtering inversing projection,濾波反投影
image reconstruction method,圖像重建方法
image reconstruction technique,圖像重建技術
inversing projection,反投影
measurement apparatus,測量儀器
measurement method,測量方法
measuring method,測量方法
measuring scale,量尺
method apparatus,方法裝置
method of apparatus,儀器方法
process flow,工藝流程
process override,進程覆蓋
project plane,項目平面
project profile,項目簡介
projection plane,投影平面
reverse projection,反向投影
time dependent,與時間相關
video device,視頻設備
compiler,編譯器
computer programming,電腦編程
graphical feedback,圖形反饋
high level computer language,高級計算機語言
knowledge building system,知識構建系統
language,語
language identification,語言識別
listen language,聽語言
logic programming language,邏輯編程語言
low level language,低級語言
non prolog,非序言
nt prolog exhgeck chip,nt prolog exhgeck 芯片
payload,有效載荷
preamble,前言
prolog game,序言遊戲
prolog programming,序言編程
prolog signal,前導信號
prolog video,序言視頻
prologue of poem,詩的序言
prologue to the book,書的序言
structured programming,結構化編程
transfer of prolog,序言的轉移
translated speech,翻譯的語音
prolog programming language,序言編程語言
bottle code,瓶碼
c language,c語言
code words,暗語
dictionary,字典
engine oil,機油
java,爪哇
language compiler,語言編譯器
local language,當地語言
