,0
distal end of the catheter,導管的遠端
distal interphalangeal joint,遠端指間關節
distal stoma,遠端造口
drive cable,驅動電纜
end bearing pile,端承樁
end ileostomy,結束迴腸造口術
end mill cutter,立銑刀
proximal catheter end,導管近端
sheet processing apparatus,片材處理裝置
sheet transport device,紙張傳送裝置
stent distal end,支架遠端
tubular member,管狀構件
anode layer,陽極層
anode layers,陽極層
cathode composite layer,陰極複合層
cathode electrode layer,陰極電極層
cathode electrolyte layer,陰極電解質層
cathode layers,陰極層
cathodes,陰極
catholic necklace,天主教項鍊
conductive anode layer,導電陽極層
drugs,藥物
electrical conductor,電導體
electrode layer,電極層
electroluminescent device,電致發光器件
electrolyte layer,電解質層
electrolyte layers,電解質層
electron generation layer,電子產生層
electronic transport layer,電子傳輸層
electroplating metal cathode,電鍍金屬陰極
layer,層
layer cut,層切
lithium battery,鋰電池
metal cathode layer,金屬陰極層
multi layer necklace,多層項鍊
ndoped layer,n摻雜層
oleds,奧萊茲
oxidation reactions,氧化反應
skin layer,皮膚層
subcutaneous,皮下
transistor,晶體管
catalyst coating,催化劑塗層
catalyst layer,催化劑層
cathode coating,陰極塗層
cathode oxide layer,陰極氧化層
ceramic electrolyte layer,陶瓷電解質層
ceramic oxide layer,陶瓷氧化層
interconnect structure,互連結構
interconnect surface,互連表面
nickel,鎳
nickel layer,鎳層
nickel paste,鎳膏
photoresist,光刻膠
substrate,基質
substrate structure,基板結構
substrate surface,基材表面
surface structure,表面結構
titanium layer,鈦層
buffer layer,緩衝層
cathode separator,陰極隔板
cathode substrate,陰極基板
cathodic layer,陰極層
cream layer,奶油層
electrical device,電氣設備
fuel cell,燃料電池
gate cathode layer,柵陰極層
gate layer,柵極層
hole cathode layer,空穴陰極層
hole injecting electrode layer,空穴注入電極層
hole layer,孔層
inner most layer,最內層
layer 2,第 2 層
layer structure,層結構
metallic electrode layer,金屬電極層
outer layer,外層
porous cathode layer,多孔陰極層
separator,分隔器
separator layer,分隔層
sputtering target,濺射靶材
substrate of electrode,電極基材
target,目標
unstratified hazard ratio,未分層的風險比
unstratified state,未分層狀態
unstratified substrate surfaces,未分層的基材表面
cathode active layer,陰極活性層
cathode active material,正極活性材料
cathode conductive layer,陰極導電層
cathode conductive material,陰極導電材料
cathode film,陰極電影
cathode film layer,陰極膜層
cathode film material,陰極膜材料
cathode material,正極材料
conductive layer,導電層
conductive material,導電材料
electrode material,電極材料
intermediate electrode,中間電極
intermediate layer,中間層
substrate layer,基材層
thin active layer,薄活性層
thin active material,薄活性材料
thin film,薄膜
thin film layer,薄膜層
thin film material,薄膜材料
thin layer,薄層
aggregate,總計的
binder composite,粘合劑複合材料
cement,水泥
cement composite,水泥複合材料
cement material,水泥材料
cement polymers composite,水泥聚合物複合材料
cementitious,水泥質的
cementitious cement,膠凝水泥
cementitious composite,水泥複合材料
cementitious concrete,水泥混凝土
cementitious material,膠凝材料
ceramic fiber,陶瓷纖維
composite cement,複合水泥
composite fruits,複合水果
composite functions,複合函數
composite key,複合鍵
composite portland cement,複合矽酸鹽水泥
composite query,複合查詢
composite signal,複合信號
composite theory,複合理論
concrete flooring,混凝土地板
foaming agent,發泡劑
honeycomb structure,蜂窩結構
hydrophobic portland cement,疏水波特蘭水泥
plasterboard,石膏板
rapid hardening portland cement,快硬矽酸鹽水泥
asphalt,瀝青
binder material,粘合劑材料
calcium silicate composite,矽酸鈣複合材料
cement based composite,水泥基複合材料
composite,合成的
concrete composite,混凝土複合材料
food material,食材
glue,膠水
gravel,碎石
gypsum cement,石膏水泥
limestone,石灰石
organic binder,有機粘合劑
organic binders,有機粘合劑
paris convention,巴黎公約
plaster of paris composite,巴黎複合石膏
sand,沙
airport terminal,機場航站樓
antenna,天線
central communication,中央通訊
central communication device,中央通訊裝置
central computer unit,中央計算機單元
central government,中央政府
central heating,暖氣
central management unit,中央管理單位
central room,堂屋
central unit,中央單元
communication control device,通訊控制裝置
communication control unit,通訊控制單元
communication device,通訊設備
communication unit,通訊單元
communications terminal devices,通訊終端設備
control communication resource,控制通信資源
control device,控制裝置
control unit,控制單元
controlling data transmissions,控制數據傳輸
master communication unit,主通信單元
master lock,主鎖
network communication signals,網絡通訊信號
network data transfer unit,網絡數據傳輸單元
radio,收音機
receive from central unit,從中央單位接收
receiver,接收者
transceiver,收發器
transmitter,發射機
unit test,單元測試
wireless communication device,無線通訊裝置
wireless communication unit,無線通信單元
wireless control device,無線控制裝置
wireless control unit,無線控制單元
wireless guide device,無線導引裝置
annular flow paths,環形流道
annular outlet passage,環形出口通道
axial flow path,軸向流路
axial flow section,軸流截面
axial fluid flow path,軸向流體流動路徑
axial fluid flow section,軸向流體流動截面
axial fluid path,軸向流體路徑
center flow passage,中心流道
center flow path,中心流路
center fluid passage,中心流體通道
center fluid path,中心流體路徑
central axial,中軸
central axial path,中心軸向路徑
central axis,中軸
central bore,中心孔
central department,中央部門
central flow,中心流
central flow passageway,中心流動通道
central flow pathway,中心流路
central flow route,中心流路
central flow section,中心流段
central fluid flow path,中央流體流路
central fluid flow section,中心流體流動截面
central fluid passage,中央流體通道
central fluid path,中央流路
central liquid flow,中心液流
central manifold flow,中央歧管流
central passage,中央通道
central path,中心路徑
centre table,中心桌
common axial,共軸
common axial path,公共軸向路徑
common axis,共軸
common central flow,共同中心流
common central flow path,公共中心流路
common central path,共同中心路徑
common flow,共同流
common flow path,共同流路
common path,共同路徑
extract,提煉
flawless filter,完美的過濾器
flow path,流動路徑
fluids,流體
intermediate flow passage,中間流道
outgoing,傳出
password,密碼
planar flow,平面流
plurality of aperture,多個孔徑
plurality of apertures,多個孔徑
straight,直的
supplemental passage,補充段落
velocity,速度
annular chamber,環形室
annular channel,環形通道
boiler,鍋爐
center flow paths,中心流路
center fluid channel,中心流體通道
center fluid paths,中心流體路徑
central alignment,中心對齊
central flow channel,中心流道
central flow passage,中央流道
central flow paths,中心流路
central flower valley,中央花谷
central fluid paths,中央流體路徑
central passageway,中央通道
flow chart symbols,流程圖符號
furnace,爐
inlet flow port,進流口
inlet flow tube,入口流量管
inner flow space,內部流動空間
innerpeace,內心的平靜
passage control,通道控制
