,0
moisture vapour transmission rate,濕氣透過率
specific absorption rate,比吸收率
water absorbed rate,吸水率
water absorption rate,吸水率
water vapour,水蒸氣
aforementioned moisture proof film,上述防潮膜
aforementioned moisture proof films,上述防潮膜
aforementioned moisture the film,上述水分薄膜
aforementioned moisture the films,上述水分薄膜
aforementioned proof film,上述證明膜
aforementioned proof films,上述證明膜
aforementioned the film,前面提到的電影
film video,電影視頻
gate film,門膜
gate substrate,柵極基板
light conductive film,導光膜
light conductive layer,光導層
light functional film,光功能膜
light functional layer,輕功能層
light insulating film,光絕緣膜
light insulating substrate,光絕緣基板
liquid conductive film,液體導電膜
liquid conductive layer,液體導電層
liquid functional film,液體功能膜
liquid functional layer,液體功能層
moisture barrier film,防潮膜
moisture impermeable film,防潮膜
moisture permeable film,透濕膜
moisture proof,防潮
moisture proof barrier,防潮屏障
moisture proof films,防潮薄膜
moisture proof layer,防潮層
moisture proof seal,防潮密封
moisture proofing film,防潮膜
moisture protective film,防潮保護膜
moisture repellent membrane,防潮膜
moisture resistant film,防潮膜
moistureproof film,防潮膜
moisturizer,保濕劑
plastic film,塑料薄膜
polarizing film,偏光膜
polarizing layer,偏光層
proof film,證明膜
proof stress,證明壓力
proofreading,校對
protected film,保護膜
protective film,保護膜
protective layer,保護層
resin protection layer,樹脂保護層
resistive film,電阻膜
resistive layer,電阻層
silicon resin film,矽樹脂薄膜
substrate insulating film,基板絕緣膜
transparent moisture proof film,透明防潮膜
transparent moisture proof films,透明防潮膜
transparent moisture the film,透明濕膜
transparent moisture the films,透明的水分薄膜
transparent proof film,透明證明膜
transparent proof films,透明證明膜
transparent the film,透明薄膜
water barrier material,阻水材料
water proof film,防水膜
water proof films,防水膜
water resistant film,防水膜
waterproof film,防水膜
waterproofing layer,防水層
monocrystalline compound semiconductor,單晶化合物半導體
amorphous semiconductive,非晶半導體
amorphous semiconductor,非晶半導體
amorphous alloy material,非晶合金材料
amorphous iron core,非晶鐵芯
amorphous structure,無定形結構
electronics chip,電子芯片
intrinsic semiconductor,本徵半導體
mono c si,單聲道是
mono si,單聲道是的
monocrystalline diamonds,單晶金剛石
monocrystalline semiconductor layer,單晶半導體層
monocrystalline semiconductor material,單晶半導體材料
monocrystalline semiconductor materials,單晶半導體材料
monocrystalline silicon,單晶矽
monocrystalline silicon wafer,單晶矽片
non monocrystalline semiconductor,非單晶半導體
sci fi device,科幻設備
semiconductor companies,半導體公司
semiconductor shortage,半導體短缺
semiconductor stocks,半導體股票
silicon heat shrink material,矽熱縮材料
single crystal silicon semiconductor,單晶矽半導體
copper crystal,銅水晶
crystal form,晶型
crystal jewellery,水晶首飾
crystal lattice,水晶格子
crystal oscillator,晶體振盪器
crystalline semiconductor substrate,晶體半導體襯底
many crystallites,許多微晶
mono act,單聲道
monocrystalline semiconductor wafer,單晶半導體晶片
polycrystalline semiconductor,多晶半導體
semi automatic machine,半自動機
semi crystalline silicon,半晶矽
silicon bulk substrate,矽體基板
single crystal,單晶
single crystal semiconductor,單晶半導體
single crystal semiconductor material,單晶半導體材料
single crystal silicon cells,單晶矽電池
solar photovoltaic cells,太陽能光伏電池
amine and ether functional groups,胺和醚官能團
diethylene imidoxide,二亞乙基亞胺
diethylenimide oxide,二乙烯亞胺氧化物
heterocyclic ring,雜環
moradabad,莫拉達巴德
morning,早晨
morphing,變形
morphle toys,嗎啉玩具
morpho device,形態裝置
morpholine,嗎啉
morphology,形態學
och2ch22nh,och2ch22nh
organic chemical compound,有機化合物
pyr quinazolin,吡喹唑啉
quinazolin,喹唑啉
tetrahydro 14 oxazine,四氫14惡嗪
14 oxazinane,14 惡嗪烷
diethylene oximide,二乙酰亞胺
inorganic oxides,無機氧化物
menstrual cycle,月經週期
ochchnh,誅仙
silicon oxide,氧化矽
arrange on cylinders,安排在氣缸上
clamp on cylinders,夾在氣缸上
eye cylinder power,眼缸功率
floor mount,落地式
foam cylinder,泡沫缸
imprinting cylinder,壓印滾筒
mount between cylinders,安裝在氣缸之間
mount on cylinders,安裝在氣缸上
mount on hydraulic cylinders,安裝在液壓缸上
mount theory,安裝理論
mounting assembly,安裝組件
mounting on cylinders,安裝在氣缸上
mounting system,安裝系統
nessler cylinder,內氏氣缸
normal cylindrical power,標準圓柱度數
printing of strips,條帶印刷
printing transfer roll,印刷轉印輥
rotary printing press,輪轉印刷機
rotary printing presses,輪轉印刷機
set up on cylinders,安裝在氣缸上
support on cylinders,氣缸支撐
mount in cylinders,安裝在氣缸中
actuating mechanism,執行機構
limiting ranges,限制範圍
limiting reagents,限制性試劑
migrating to range,遷移到範圍
move in range,在範圍內移動
move over range,移過範圍
move range to array,將範圍移動到數組
move through range,通過範圍移動
move to range excel,移動到範圍 excel
move within range,在範圍內移動
moving to range,移動到範圍
non linear actuators,非線性執行器
prevent motion,防止運動
range rover,路虎攬勝
ranger cycle,遊俠循環
servomotor arrangement,伺服電機佈置
stop moving,停止移動
switching to range,切換到範圍
transfer certificate,轉讓證明
transferring to range,轉移到範圍
transmission range,傳輸範圍
true limit,真正的極限
concrete blocks,混凝土塊
conglomerate stone,礫石
left eye pain,左眼痛
left leg,左腿
left side chest pain,左側胸痛
move,移動
move applications,移動應用程序
move command,移動命令
move in left direction,向左移動
move to left,向左移動
move to right,向右移動
move toward left,向左移動
move towards left,向左移動
move towards left side,向左側移動
move towards right,向右移動
movement towards left,向左移動
moving towards direction,向著方向前進
moving towards left,向左移動
sand block making device,制砂裝置
shift towards left,向左移動
towards payments,對付款
travel towards left,向左行駛
advancing in left direction,向左前進
both sides,雙方
directed towards left,指向左側
direction,方向
every direction,各個方向
flow towards left,向左流動
left behind,被留下來
left brain,左腦
left hand,左手
left side,左邊
leftward flow,向左流動
leftward movement,向左運動
movement disorders,運動障礙
movie times,電影時代
moving in left direction,向左移動
smooth move,平穩移動
trannsport in left direction,向左運輸
axes,軸
compass directions degrees,指南針方向度
direction system,方向系統
directions,方向
drive face,驅動面
drive member,驅動成員
economic movement,經濟運動
geographic directions,地理方向
guide face,導向面
guide member,指導員
heat pipe,熱管
high alloyed steel,高合金鋼
linear actuators,線性執行器
machining axes,加工軸
machining tools,加工工具
map directions compass,地圖方向指南針
metallic weld connections,金屬焊接連接
move directions,移動方向
movement direction,運動方向
movement frequencies,運動頻率
movement paths,運動路徑
movements,動作
movements direction,運動方向
movements directions,運動方向
movements of the earth,地球的運動
moving directions,移動方向
structural frame,結構框架
tools,工具
travel directions,旅行路線
vibration,振動
vibration characteristics,振動特性
vibration frequencies,振動頻率
vibrations,振動
working axes,工作軸
working tools,工作工具
automobile passenger seat,汽車乘客座椅
blood flow direction in human body,人體血流方向
directional movement,定向運動
directions for the movement,運動方向
directions of the communication,溝通的方向
directions types,方向類型
directive principles,指導原則
displacement,移位
driven wheel of vehicle,車輛從動輪
identities,身份
inflatable curtain module for use in a vehicle,用於車輛的充氣窗簾模塊
manoeuvre directions,機動方向
motion directions,運動方向
movie,電影
moving operation,移動操作
orthogonal axial directions,正交軸向
predetermined moving direction,預定移動方向
relative,相對的
stages,階段
transport allowance,交通津貼
types,類型
wireless network directions,無線網絡方向
big data,大數據
command,命令
communication channel,溝通渠道
configuration information,配置信息
control information,控制信息
data entry,數據輸入
data entry job,數據錄入作業
data multiplexing unit,數據復用單元
demodulated data,解調數據
demultiplexer,解復用器
message signal,消息信號
multiplex,多路復用
multiplex data,復用數據
multiplex date,復用日期
multiplexed,多路復用
multiplexed carrier,多路復用載體
multiplexed data bus,多路復用數據總線
multiplexed data carrier,多路復用數據載體
multiplexed data stream,復用數據流
multiplexed date,復用日期
multiplexed display,多路顯示
multiplexed information,多路信息
multiplexed signal,復用信號
multiplexing unit,多路復用單元
tdm,時分複用
time division multiplexed data,時分複用數據
transmission data multiplexer,傳輸數據復用器
transmission service multiplexer,傳輸服務復用器
control data,控制數據
data multiplexed,數據復用
multiplex signal,復用信號
broadcast demultiplexer,廣播解復用器
code,代碼
data handling,數據處理
data warehousing,數據倉庫
demux processors,解復用處理器
digital baseband data,數字基帶數據
digital baseband signal,數字基帶信號
digital data,數字數據
digital signal,數字信號
multiplex bit,復用位
multiplex data bit,復用數據位
multiplex digital bit,多路數字位
multiplex digital data,多路數字數據
multiplexed bit,復用位
multiplexed communication data,復用通信數據
multiplexed communication signal,復用通信信號
multiplexed data bit,復用數據位
multiplexed data exchanges,多路數據交換
multiplexed data generation,多路復用數據生成
multiplexed data packet stream,復用數據包流
multiplexed digital bit,復用數字位
multiplexed digital data,多路數字數據
multiplexed digital signal,多路復用數字信號
packet data,分組數據
signal demultiplexer,信號解復用器
time multiplexed data,時間復用數據
transmission baseband data,傳輸基帶數據
transmission baseband signal,傳輸基帶信號
transmission code,傳輸代碼
transmission data,傳輸數據
transmission digital data,傳輸數字數據
transmission digital signal,傳輸數字信號
