,0
el display device,顯示設備
el emitting,發射
el emitting device,發光裝置
el panel,面板
electro display,電子顯示器
electro emitting,電發射
electro emitting display,電子發射顯示器
electroluminescence,電致發光
electroluminescence device,電致發光裝置
electroluminescence display,電致發光顯示器
electroluminescent,電致發光
electroluminescent panel,電致發光面板
light display,燈光顯示
light display device,燈光顯示裝置
light emitting,發光的
light emitting device,發光裝置
el forming,形成
el light display,el燈顯示
el light emitting,el 發光
electroluminescent display,電致發光顯示器
electroluminescent emitting,電致發光
electronic el display,電子顯示器
electronic el emitting,電子發射
electronic image display,電子圖像顯示
electronic image emitting,電子圖像發射
image display,圖像顯示
image forming,成像
light el,光埃爾
ole,奧萊
organic el display,安排顯示
organic el emitting,有機EL發光
organic image display,有機圖像顯示
organic image emitting,有機圖像發射
active crystal display,有源水晶顯示器
active crystal emitting,有源晶體發射
active el display,有源顯示器
active el emitting,主動發光
display powder,展示粉
door panel,門板
el apparatus,電子儀器
el device apparatus,el 設備 裝置
el device method,el裝置法
el device panel,設備面板
el display apparatus,el顯示裝置
el display method,el顯示方式
el display panel,顯示面板
el display panels,顯示面板
el element,元素
eld,場
electro crystal display,電晶體顯示器
electro crystal emitting,電晶體發射
electro luminescent display,電致發光顯示器
electroluminescent apparatus,電致發光裝置
electroluminescent device apparatus,電致發光器件裝置
electroluminescent device method,電致發光器件法
electroluminescent device panel,電致發光器件面板
electroluminescent display apparatus,電致發光顯示裝置
electroluminescent display device,電致發光顯示裝置
electroluminescent display method,電致發光顯示方法
electroluminescent display panel,電致發光顯示面板
electroluminescent element,電致發光元件
image el,圖片
inorganic el display,無機EL顯示器
lcd device,液晶設備
light crystal display,水晶燈顯示
light crystal emitting,發光晶體
light el display,發光顯示器
light el emitting,發光的
light emitting display device,發光顯示裝置
liquid crystal display,液晶顯示器
liquid crystal emitting,液晶發光
liquid el display,清除顯示
liquid el emitting,液體發光
multiply devices,倍增設備
panel data,面板數據
refrigerator panel,冰箱面板
self emission device,自發射裝置
self emission display,自發光顯示器
self light emitting device,自發光裝置
artwork display,藝術品展示
cathode ray tube,陰極射線管
el crystal display,el水晶顯示器
el dorado,黃金
electroluminescent screen,電致發光屏
fireworks display,煙花匯演
fluorescent screen,熒光屏
illuminable,可發光的
phosphor screen,熒光屏
thin film electroluminescent display,薄膜電致發光顯示器
elastic device,彈性裝置
elastic means,彈性裝置
elastic member,彈性件
elastic spring,彈性彈簧
retaining member,保持構件
retaining spring,保持彈簧
return device,返回裝置
return means,返回手段
springs,彈簧
elastic elasticized portion,彈性加彈部分
elastic elasticized region,彈性增韌區
elastic element,彈性元件
elastic region,彈性區
resilient element,彈性元件
resilient member,彈性構件
thrust member,推力構件
thrust spring,推力彈簧
waist elastic portion,腰部彈性部分
waist elastic region,腰部彈性區
waist elasticized portion,腰部彈性部分
waist elasticized region,腰部彈力區
waist member,腰部成員
waist region,腰部
actuator mechanism,執行機構
actuator pivotally,致動器樞轉
adjustable assembly,可調組件
articulated assembly pivotally,鉸接組件可樞轉
articulated assembly rotatably,鉸接組件可旋轉
articulated mechanism pivotally,鉸接機構
articulated mechanism rotatably,鉸接機構可旋轉
committee assembly,委員會大會
connecting sheet,連接片
damping rubber,阻尼橡膠
elastic collision,彈性碰撞
elastic network structure,彈性網絡結構
elastic repulsive member,彈性排斥件
elastic tensioning device,彈性張緊裝置
electromagnet,電磁鐵
electromagnetic assembly pivotally,可樞轉的電磁總成
electromagnetic assembly rotatably,可旋轉的電磁組件
electromagnetic mechanism,電磁機構
electromagnetic mechanism pivotally,電磁機構樞轉
electromagnetic mechanism rotatably,電磁機構可旋轉
electromagnetic pivotally,電磁樞軸式
elongated assembly,細長組件
enclosure,外殼
flexible assembly,靈活組裝
flexible gloves,彈性手套
flexible repulsive elasticity,彈性排斥彈性
force,力量
lower unit assembly,下單元總成
metal spring element assembly,金屬彈簧元件總成
repulsion hypothesis,排斥假說
repulsion phase,排斥相
repulsive forces,排斥力
resilient assembly,彈性組件
rigid assembly,剛性裝配
sensing film,感應膜
tension,緊張
upper unit assembly,上單元總成
air member,空中成員
control cable,控制電纜
elastic arrangement,彈性排列
elastic assembly,彈性組件
elastic bed sheet,彈性床單
elastic search,彈性搜索
elastic shirt,彈力襯衫
elastic sofa cover,彈性沙發套
elastic spring body,彈性彈簧體
elastic support frame,彈性支撐架
elastomer,彈性體
elastomer spring,彈性體彈簧
electromagnet spring,電磁彈簧
energy member,能量成員
energy spring,能量彈簧
exemplary member,模範會員
exemplary pulley,示範滑輪
eye tube shunt assembly,眼管分流器組件
improved pulley,改進的滑輪
injection molded ring,注塑環
multistage elastic assembly,多級彈性裝配
resiliency,彈性
rubber elastic assembly,橡膠彈性總成
translational device,平移裝置
varying modulus,變模量
attractive force,引力
compressive reaction,壓縮反應
dipolar forces,偶極力
elastic repulsion,彈性斥力
elastic repulsive force,彈性排斥力
elastic restoring,彈性恢復
electric elastic repulsive,電彈性斥力
electric repulsion,電斥力
electric repulsive,電斥力
network speed,網速
repulsion motor,斥力馬達
resilient elastic,有彈性的
resilient reaction force,彈性反作用力
resilient restoring,彈性恢復
returning operation,返回操作
returning spring,回春
shape restoring force,形狀恢復力
spring elastic,彈簧彈性
spring initial tension,彈簧初張力
temperature dependent elastic repulsion,溫度依賴性彈性斥力
turning operation,車削操作
e field intensities,e 場強
electric density,電密度
electric energy,電能
electric field strength,電場強度
electric fields,電場
electric plasma,電等離子
electrical density,電密度
electrical discharge,放電
electrical energy,電能
electrical field,電場
electrical field strength,電場強度
electrical fields,電場
electrical network,電網
electrical plasma,電等離子
electrically charged particles,帶電粒子
electricity bill,電費單
electromagnetic force,電磁力
electrostatic field,靜電場
electrostatic generator,靜電發生器
exerts force,發力
field intensities,場強
force per charge,每次充電力
frequency electric fields,頻率電場
frequency electric plasma,頻率電等離子
frequency electrical field,頻率電場
frequency electrical fields,頻率電場
frequency electrical plasma,頻率電等離子體
frequency field,頻率場
frequency lesions,頻率病變
frequency plasma,頻率等離子體
frequency temperature field,頻率溫度場
frequency temperature plasma,頻率溫度等離子體
fundamental forces,基本力量
impedance discharge,阻抗放電
impedance fields,阻抗場
intensity of light,光強
intensity of magnetisation,磁化強度
intensity of spices,香料的強度
light intensity,光強
magnetic field intensities,磁場強度
physical field,物理場
temperature field,溫度場
temperature plasma,溫度等離子
voltage lesions,電壓損傷
voltage plasma,電壓等離子
automobile motor,汽車電機
device to rotate an engine crank,旋轉發動機曲柄的裝置
electric charge,電荷
electric cranking motor,電動啟動馬達
electric fish,電魚
electric furnace,電爐
electric light,電燈
electric oven,電烤箱
electric self starter,電動自啟動器
electric starter motor,電動啟動馬達
electric starting,電啟動
electric switch,電開關
electrical arrangement,電氣佈置
electrical motor arrangement,電動機佈置
electrical motor starter,電動機啟動器
electrical power,電力
electrical starter,電啟動器
electrical starter arrangement,電起動裝置
electrical starting device,電啟動裝置
electrically motor arrangement,電動機佈置
electrically motor starter,電動機啟動器
electrically starter,電啟動器
electrically starter arrangement,電起動裝置
electromechanical arrangement,機電佈置
electromechanical starter,機電啟動器
engine starter,發動機啟動器
engine starting,發動機啟動
engine starting means,發動機啟動裝置
food starter,食物開胃菜
phenomenon of electromagnetism,電磁現象
spring starter,彈簧起動機
starter,起動機
starter removably,啟動器可拆卸
starting device,啟動裝置
starting starter,啟動器
associated generator,關聯生成器
associated motor,相關電機
electric starter motors,電動啟動馬達
electrical switch,電氣開關
electrically driven starter,電動啟動器
external starter,外部啟動器
external starting,外部啟動
externally driven starter,外部驅動啟動器
externally starter,外部啟動器
ignition starter,點火器
ignition switch,點火開關
inverter,逆變器
operator,操作員
air burner,空氣燃燒器
air fan,風扇
automobile,汽車
control electric equipments,控制電氣設備
crank test,曲柄試驗
cranking motor,啟動馬達
diesel engine,柴油發動機
electric bill,電費單
electric engine,電動發動機
electric guitar,電吉他
engine crank,發動機曲柄
igniter,點火器
ignition burner,點火燃燒器
ignition fan,點火風扇
magnetic starter,磁力啟動器
magneto system,磁電機系統
moving chair,移動椅
starter food,開胃菜
starter motor,啟動馬達
ignition clutch,點火離合器
starter clutch,起動離合器
starter switch,啟動開關
ac current distribution,交流電流分佈
current distribution,電流分佈
current field signal,電流場信號
current frequency signal,當前頻率信號
current location,當前位置
current situation,現在的情況
current time,當前時間
dc current distribution,直流電流分佈
distribution business,分銷業務
electric current distribution,電流分佈
electrical current distribution network,電流分配網絡
electrical system,電子系統
electricity distribution,配電
electrons flow,電子流
