,0
roller cone,滾錐
rotatable cutter,可旋轉刀具
vapour form,蒸氣形式
bamboo timber,竹材
chip forming machine,芯片成型機
cutter codes,刀具代碼
cutter for cutting gear teeth,用於切割齒輪齒的刀具
cutting tools,切割工具
face milling cutter,面銑刀
form cutting tool,成型刀具
form header,表格標題
forming milling cutter,成型銑刀
fresh wood cutting,新鮮的木材切割
online forms,在線表格
plasma cutter electrodes,等離子切割電極
rattan pretreatment method,藤條預處理法
saw,鋸
woodruff cutter,半切刀
blind rivet,盲鉚釘
fasteners,緊固件
flow form rivets,流形鉚釘
form factor,構成因素
form reset angular,表格重置角度
form rivets,形成鉚釘
form theory,形式論
hollow rivets,空心鉚釘
mechanical fasteners,機械緊固件
permanent mechanical fasteners,永久機械緊固件
pop rivets,流行鉚釘
punching machine guide,沖床導軌
ring rolling machine,滾環機
rivet gun,鉚釘槍
rivet head,鉚釘頭
rivet hypothesis,鉚釘假說
rivet networks,鉚釘網絡
rivet peening tool,鉚釘噴丸工具
rivets,鉚釘
steel production machining technology,鋼鐵生產加工技術
suitable rivets,合適的鉚釘
use rivets,使用鉚釘
color gamut,色域
colour register regulation,套色規則
elevated tables,高架桌
form a larger table,形成一個更大的桌子
form board,模板
form round table,形成圓桌會議
form table,表格
form tables,表格
form the backbone of a nucleic acid,形成核酸的骨架
form work surface,形成工作面
membrane image transfer printing process,薄膜圖像轉移印刷工藝
monochrome,單色
quilting tables,絎縫桌
registration form,報名表格
stamping press,沖壓機
table of elements,元素表
table system,表系統
table tennis,乒乓球
taggant security system,標籤安防系統
box isolation technique,箱隔離技術
cmos technology,CMOS技術
device isolation,設備隔離
electric current leakage,電流洩漏
form in trench,在溝槽中形成
form isolation,形式隔離
form isolation region,形成隔離區
form isolation regions,形成隔離區
form isolation structure,形成隔離結構
form sti region,形成 sti 區域
form the lower trench isolation,形成下溝槽隔離
form trench,形成溝
hospital isolation,醫院隔離
ic processing,集成電路加工
integrated circuit,集成電路
isolation distance,隔離距離
isolation forming process,隔離成型工藝
isolation valve,隔離閥
shallow trench isolation,淺溝隔離
sti process,性病過程
trench etching,溝槽蝕刻
trench foot,溝腳
trench isolation region,溝槽隔離區
trench isolation structure,溝槽隔離結構
pool,水池
water outlet,出水口
head,頭
nozzle head,噴嘴頭
spray head,噴頭
anvil block,砧座
container head,容器頭
cup,杯子
fluid container,流體容器
fountain assembly,噴泉大會
fountain cake ingredients,噴泉蛋糕的用料
fountain heads,噴泉頭
fountain knob,噴泉旋鈕
fountain nozzle,噴泉噴嘴
fountain pen,鋼筆
fountain system,噴泉系統
fountainhead,源泉
head nerves,頭部神經
head pain,頭疼
headrest,頭枕
headset,耳機
medicine adding device,加藥裝置
pressure head,壓頭
refrigerator system,冰箱系統
water fountain,噴泉
water head,水頭
aerating device,曝氣裝置
arrangements,安排
bler,布萊爾
bu ber,這個酒吧
bu bler,這個混蛋
bubbler,起泡器
conventional water faucet,傳統水龍頭
fountain cake,噴泉蛋糕
head cleaning,頭部護理，清理
headphones,耳機
human head,人頭
jet aeroplane,噴氣式飛機
liquid spreader,液體撒佈機
pressurized,加壓
pressurized water,加壓水
rotatable spray head,可旋轉噴頭
shower,淋浴
sprays fluid,噴液
sprinkler,灑水器
sprinkling mechanism,灑水機構
supply item,供應項目
tubes,管子
water body,水體
break up,分手
combine portions to form,組合部分以形成
crystallized drug,結晶藥物
crystallized portion,結晶部分
distillate portion,餾出物部分
fraction,分數
fraction to decimal,分數到小數
fractional banking,部分銀行業務
fractional column,分數列
fractional portion,小數部分
fractionating column,分餾柱
fragmentation,碎片化
majority,多數
oil distillate,油餾分
proportionately,按比例
purified part,純化部分
reaction product,反應產物
refined sugar portion,精製糖部分
separate into different portion,分成不同的部分
separation by fractionation,分餾分離
sticking together,黏在一起
alloy handle,合金手柄
aluminum frame,鋁框
data frame,數據框
frame cover,框架蓋
frame handle device,框架手柄裝置
frame integrated handle,框架一體式手柄
frame stand handle,框架支架把手
frame structure handle,框架結構手柄
frame support handle,框架支撐手柄
framework handle,框架句柄
handle frame,把手架
handle left frame,處理左框架
handle pressure,處理壓力
handle with care,小心輕放
handle work,處理工作
leaflet frame attachment,傳單框架附件
metal handle,金屬把手
rotatable frame,可旋轉框架
shaving razor handle,剃須刀手柄
steel handle,鋼把手
vehicle handle frame,車把架
aluminium frame,鋁框
door frame,門框
frame assembly,框架總成
frame design,框架設計
frame holder,框架支架
handle lock,把手鎖
photo frame,相框
video frame,視頻幀
window handle,窗把手
saw blade,鋸片
saw handle,鋸柄
calculation system,計算系統
circumferential clearance,圓周間隙
diameter,直徑
diameter index safety system,直徑指數安全系統
diameter of eyeball,眼球直徑
diameter protocol,直徑協議
diameter tolerance,直徑公差
direct drive inner cooling rolling mill,直驅內冷軋機
finished diameter,成品直徑
fixed diameter,固定直徑
forming diameter,成型直徑
free bore,自由孔
free command,自由命令
free diameter,自由直徑
free energy,自由能
free linear measurement,自由線性測量
free mapping,自由映射
free radius,自由半徑
free size,自由尺寸
