,0
nacl,氯化鈉
naoh,呸
physical properties,物理性質
properties,特性
reusable salt,可重複使用的鹽
soaking properties,浸泡特性
absorbency,吸水性
absorbent characteristics,吸水特性
absorbing polymer,吸收聚合物
absorption characteristics,吸收特性
absorption properties,吸收特性
adsorption performance,吸附性能
capable of absorbing,能夠吸收
characteristic,特徵
desiccant,乾燥劑
dielectric properties,介電特性
food absorption,食物吸收
mechanical resistance,機械阻力
metal properties,金屬特性
moisture,水分
optical properties,光學特性
performance,表現
physical resistance,物理阻力
physiological properties,生理特性
plastic properties,塑料性能
polymer,聚合物
samples,樣品
soaking,浸泡
sponge,海綿
water,水
water penetration capacity,透水能力
amount,數量
formation,形成
strength,力量
aggrecan core protein,聚集蛋白聚醣核心蛋白
aggrecan core protein precursor,聚集蛋白聚醣核心蛋白前體
cartilage extracellular matrix,軟骨細胞外基質
cartilage specific proteoglycan core protein,軟骨特異性蛋白聚醣核心蛋白
chondroitin sulfate proteoglycan 1,硫酸軟骨素蛋白聚醣1
coding language,編碼語言
coding languages,編碼語言
coding programming,編碼編程
core strength,核心力量
gene,基因
genes,基因
hyalectans,透明質酸
large aggregating proteoglycan,大聚集蛋白聚醣
lecticans,講課的時候
machine learning,機器學習
neural network,神經網絡
precursor,前體
protein,蛋白質
protein coding gene,蛋白質編碼基因
proteins,蛋白質
proteoglycans,蛋白聚醣
sox,短襪
tissue expression,組織表達
accept the establishment,接受設立
accept this information,接受此信息
acceptance angle,接受角
accepting information from,接受來自的信息
approve information,批准信息
authorization of information,信息授權
behaviour information analysis,行為信息分析
contain information,包含信息
contain items,包含項目
data accepted,接受的數據
data set,數據集
display,展示
display a data,顯示數據
display a information,顯示信息
display an information,顯示信息
display data,顯示數據
display information,顯示信息
indicate a data,表示一個數據
indicate data,指示數據
indicate information,指示信息
informal letter,非正式的信
information data,信息數據
information processing apparatus,信息處理裝置
information storage,信息存儲
information value,信息價值
price he or she accepts,他或她接受的價格
receiving information,接收信息
sanction information,制裁信息
third option to accept,接受的第三個選項
transaction information,交易信息
undertake information,承接信息
achieve access,實現訪問
achieve authentication accuracy,達到認證準確性
achieve authorization,獲得授權
achieve goal,達到目標
achieve goals,實現目標
achieve local authentication,實現本地認證
achieve mutual authentication,實現相互認證
achieve success,取得成功
achieve target,達到目標
achieve the authentication requirement,達到認證要求
achieve verification,實現驗證
biometric,生物識別
denial of authorization,拒絕授權
denied access,拒絕訪問
encryption,加密
failed authorization request,授權請求失敗
login,登錄
multi factor authentication,多因素身份驗證
signature,簽名
target achieved,達到的目標
vehicle verification,車輛驗證
absorbent cotton,脫脂棉
absorption spectrum,吸收光譜
acid,酸
acid absorption column,酸吸收柱
acid absorption tower,酸吸收塔
acid digestion,酸消化
acid distillation,酸蒸餾
acid recovery,酸回收
acid stripping,酸洗
acid wash,酸洗
acid wash distillation,酸洗蒸餾
acid water distillation,酸水蒸餾
acid water wash,酸水洗
acrylic acid absorption,丙烯酸吸收
amino acids,氨基酸
catalytic hydrogenation,催化加氫
catalytic oxidation,催化氧化
chemical analysis,化學分析
chemical inhibition,化學抑制
h2so4 absorption,h2so4 吸收
hydro catalytic hydrogenation,加氫催化加氫
hydro catalytic oxidation,加氫催化氧化
hydrochloric acid absorption,鹽酸吸收
hydroformylation,加氫甲酰化
hydrogenation,氫化
hydroxycarboxylicacid absorption,羥基羧酸吸收
membrane catalytic hydrogenation,膜催化加氫
membrane catalytic oxidation,膜催化氧化
membrane hydrogenation,膜加氫
membrane oxidation,膜氧化
near infrared ray absorption,近紅外線吸​​收
nitric acid absorption,硝酸吸收
oxidation,氧化
oxidative hydrogenation,氧化加氫
oxide,氧化物
oxide distillation,氧化物蒸餾
oxide recovery,氧化物回收
oxide stripping,氧化剝離
oxide wash,氧化物洗滌
photon absorption,光子吸收
photosynthesis,光合作用
phytic acid,植酸
rosmarinic acid,迷迭香酸
sulfuric acid,硫酸
transdermal absorption,透皮吸收
absorption of acid,酸的吸收
absorption of carbohydrates,碳水化合物的吸收
absorption tower,吸收塔
acid absorption,酸吸收
acid adsorption,酸吸附
acid exchange,酸交換
acid gas distillation,酸性氣體蒸餾
acid gas exchange,酸性氣體交換
acid gas scrubbing,酸性氣體洗滌
acid immersion,酸浸
acid indigestion,胃酸過多
acid oxide distillation,酸性氧化物蒸餾
acid oxide scrubbing,酸性氧化物洗滌
acid purification,酸純化
acid rain,酸雨
acid reflux,酸回流
acid scrubbing,酸洗
acid water,酸水
acid water exchange,酸水交換
acidic foods,酸性食物
acidic immersion,酸浸
amino acid absorption,氨基酸吸收
chemical absorption,化學吸收
chemically soaked,化學浸泡
fertilizer absorption,肥料吸收
hcl acid absorption,鹽酸吸收
multi section connection pipe,多節連接管
oxide acid distillation,氧化酸蒸餾
oxide acid exchange,氧化酸交換
oxide exchange,氧化物交換
oxide gas distillation,氧化氣體蒸餾
oxide gas exchange,氧化物氣體交換
oxide gas scrubbing,氧化物氣體洗滌
oxide purification,氧化物淨化
oxide scrubbing,氧化物洗滌
oxide water,氧化水
oxide water distillation,氧化水蒸餾
oxide water exchange,氧化水交換
soil water absorption,土壤吸水率
spray washing bottle body,噴洗瓶身
steel structural member cleaning maintenance device,鋼結構構件清洗保養裝置
acknowledgement,致謝
communication protocol,通訊協議
data network,數據網絡
data networks,數據網絡
flad holder pole,扁平支架桿
flag,旗幟
flag hoist,升旗機
frame,框架
header,標題
indications of cystoscopy,膀胱鏡檢查指徵
indicative device,指示裝置
indicative message,指示性信息
indicator,指標
message,信息
message ringtone,短信鈴聲
red signal,紅色信號
signal,信號
telecommunication,電信
acknowledge,承認
address id,地址編號
bus acknowledge,總線確認
bus acknowledgement,總線確認
busy acknowledge,忙確認
busy path,繁忙的道路
flag pole,旗桿
frame flag,幀標誌
header id,標頭編號
liveness message,活力訊息
negative acknowledgement,否定確認
network,網絡
null data,空數據
positive acknowledgement,肯定的承認
positive acknowledgement packet,肯定確認包
provide for tuning,提供調優
provide restoring force,提供恢復力
provided acknowledgement,提供確認
provider networks,供應商網絡
server message,服務器消息
sms acknowledgement,短信確認
tcp acknowledgement,tcp 確認
window frame,窗框
acoustic effect,聲學效果
acoustic modulator,聲調製器
acoustic optical modulator,聲光調製器
acousto optic element,聲光元件
acousto optic modulating element,聲光調製元件
acousto optical element,聲光元件
acoustooptic,聲光
acoustooptic deflector,聲光偏轉器
amplifier,放大器
analog signal,模擬信號
beam support,梁支撐
electrical drive signal,電驅動信號
electrooptical,電光
electrooptical effect,電光效應
electrooptical modulator,電光調製器
isolator,隔離器
laser beam,激光束
light wave,光波
moderator reactor,慢化反應堆
modulator chemistry,調節劑化學
modulator enzyme,調節酶
modulator medicine,調節劑藥
optic nerve,視神經
optical coupler,光耦合器
optical frequency shifter,光移頻器
optical modulator,光調製器
optical splitter,分光器
optical splitting coupler,分光耦合器
optical splitting splitter,分光器
output coupler,輸出耦合器
output modulator,輸出調製器
piezoelectric,壓電
piezoelectric modulator,壓電調製器
sound signal,聲音信號
sound waves,聲波
acid groups,酸基
acid units,酸單位
acrylate,丙烯酸酯
acrylate functional groups,丙烯酸酯官能團
acrylate ion,丙烯酸根離子
acrylate monomers,丙烯酸酯單體
acrylate units,丙烯酸酯單元
acrylic acid,丙烯酸
aryl halide,芳基鹵化物
carbonyl carbon,羰基碳
carboxylic acid groups,羧酸基團
coametic,化妝品
comonomer,共聚單體
contained acrylate groups,含有丙烯酸酯基團
contained acrylate units,包含丙烯酸酯單元
contained functional groups,含有官能團
contained functional units,包含的功能單元
copolymerized acrylate groups,共聚丙烯酸酯基團
copolymerized acrylate units,共聚丙烯酸酯單元
copolymerized functional groups,共聚官能團
copolymerized functional units,共聚功能單元
copolymers,共聚物
ester group,酯基
functional acrylate,功能性丙烯酸酯
functional groups,官能團
group discussion,小組討論
group of students,一群學生
groups,團體
interpolymer invention,共聚體發明
maleic acid groups,馬來酸基團
medical group,醫療集團
methacrylate,甲基丙烯酸酯
methacrylate groups,甲基丙烯酸酯基團
methacrylate units,甲基丙烯酸酯單元
methyl acrylate,丙烯酸甲酯
methyl methacrylate,甲基丙烯酸甲酯
modified acrylates,改性丙烯酸酯
monomers,單體
nitro group,硝基
paper,紙
pendant group,挂件組
polymers,聚合物
prop 2 enoates,道具 2 烯酸
salts and esters,鹽和酯
sheet,床單
unsaturated groups,不飽和基團
unsaturated units,不飽和單元
vinyl group,乙烯基
absence,缺席
activator,活化劑
activator position,活化劑位置
activator site,活化劑位點
aperture,光圈
aperture position,光圈位置
aperture site,孔位
distal extended position,遠端伸展位置
distal extended state,遠端伸展狀態
distal position,遠端位置
distal state,遠端狀態
initial position,初始位置
intermediate position,中間位置
lancing,採血
lancing configuration,採血配置
lancing position,採血位置
opening,開幕
opening position,開倉
proximal distal position,近端遠端位置
proximal extended position,近端伸展位置
proximal extended state,近端伸展狀態
retracted position,縮回位置
retracted state,縮回狀態
use configuration,使用配置
use position,使用位置
activated grid position,激活的網格位置
activated position,激活位置
activating area,激活區
activating card,激活卡
activating location,激活位置
activating point,激活點
activating position,激活位置
activating powder,活化粉
activating spot,激活點
activation function in neural network,神經網絡中的激活函數
activation position,激活位置
cell position,單元格位置
closed configuration,封閉配置
